ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1306,hiền trần thu,5,2022-11-09,Wonderful fresh veggies. A lot of nice shops,None
1307,Angela Au,5,2019-07-08,If only I could give 10 stars! Huge selection at the best prices. Montrealers are very fortunate to have such an incredible market. The food vendors are delicious too. Snack and shop at the same time.,None
1308,Anmol Joneja,4,2021-07-07,"Looked like it was still pretty low key thanks to covid, but it was a fun visit. The fromageries were nice and we had some great crepes at the market.",None
1309,Jason Renaud,5,2021-07-07,"Always such a great market to visit. The food is of high quality, the prices are fair and the sellers are friendly. If you like sausages I recommend les Cochons tous rond, an absolute must!",None
1310,Amanda Relyea,5,2021-07-07,Absolutely love going to the market. They have so many options of everything you could need and it's fresh. Can't wait to go back!,None
1311,Ted Chen,4,2023-02-07,Fresh produce and amazing selection of cheese.,None
1312,Carmen carriero,5,2020-07-07,Great place to get fresh farm vegetables and fruits that are inexpensive. Lots of specialty stores to enjoy as well. Parking is very limited therefore it's better to come by metro.,None
1313,Aman Bajaj,5,2022-08-11,Local market with good fresh produce. Fun place to hang around and is close to the metro.,None
1314,Maria Cristina Grossi,5,2022-07-07,"A must to visit, see, eat, buy fresh veggies, fruits and meats. Lively, colorful, authentic. …",None
1315,DEAR PM,5,2023-05-08,Best market for markety things,None
1316,Bobby Generik,4,2019-07-08,Fresh produce and delicious prepared food.,None
1317,Katherine A,5,2018-07-08,"THE place to visit in Montreal in all seasons. Locally grown veggies--imported fruits and veg too so be sure to ask--plus all kinds of locally produced products like wool socks, cider and ice wine, jams, ice cream, baked goods... the list …",None
1318,Jian C,5,2019-07-08,"Huge market with large variety of local produce, artisan and gourmet foods, flowers and plants, and good restaurants along the outskirts. Really fun to explore all the stalls and shops; it’s so vast, and great for eating and drinking small …",None
1319,Lon Binder,5,2017-07-08,"WOW what a market! There is so much to enjoy here from tons of beautiful, fresh produce (with lots to sample) to many vendors with prepared foods, frozen foods, and fresh foods, to service vendors preparing fresh-cooked dishes. There's …",None
1320,Hamed Nazeri,5,2022-07-07,"Interesting place with a variety of produce, pasteies, meat, maple syrup and all you need.",None
1321,jialin lai,5,2018-07-08,Nice market with loads to walk through! The flowers are so beautiful and such good deals! The food is also very amazing. Definitely need to go when there's goos weather :),None
1322,Mich I,5,2021-07-07,Fun place to shop. Very pleasant shopping.,None
1323,Darlene Lee,4,2022-07-07,Amazing market with so many choices for fresh produce and bread/ cheese/ meat nearby. Tad on the pricier side.,None
1324,Dana Amir,5,2017-07-08,"Excellent food, good vibes, fresh products, beautifull coffee shops outside",None
1325,Alekay .23,5,2023-04-08,Multicultural place to get food and clothes,None
1326,g,2,2022-07-07,It used to be a a Montreal institution but now it seems rather anemic.fewer stalls and seemingly higher prices. Mask safety standards not being followed by a very large % of vendors and customers.Im not sure how you can review this as a …,None
1327,Claude Bouchard,5,2023-04-08,Nice food. Nice pers,None
1328,tony e,5,2020-07-07,my first time here and i had a great experience. everything is fresh and everyone is smiling. very welcoming atmosphere. great place to do your weekly groceries,None
1329,Josie Cammisano,5,2017-07-08,Absolutely love Jean Talon Market...have been going since I was a child and now I bring my kids.  Fresh produce great atmosphere.  I just enjoy talking a stroll and taking in all the sights and smells.,None
1330,Slobodan Ilic,5,2020-07-07,"One of the best experiences of my life - exploring different oysters' taste here at Jean Talon. Had a dozen, three of each kind, four kinds total. Hosts were very kind and tolerable of my oyster ignorance. I learned that I loved the ""Beach …",None
1331,Ekampreet Singh,5,2020-07-07,One of the best places to be on a sunday day for brunch and coffee . Where you can shop groceries and stuff for eating . Also there are always people with amazing talents outside the market performing street art which is amazing to see.,None
1332,Kinuyo Paddock,5,2022-10-10,Fabulous place to purchase produce. Excellent boulangeries and restaurants.,None
1333,Janice Temple,5,2014-07-09,This open market reminded me of the marche of France and Belgium. You can taste fresh fruits and vegetables before you buy them. The prices are so reasonable. Although you can not take fresh fruits and vegetables out of Canada due to the …,None
1334,Jeff Smith,5,2019-07-08,This is one of the most extensive farmer's type markets that I have ever visited. It's definitely in the same league  as Toronto's St. Lawrence Market.  I found the local vendors to be approachable and very friendly and quite willing to …,None
1335,Ana Catalina Medina,5,2022-09-10,"If you are a plant lover it is a good place to go.
They have variety with good prices",None
1336,Steve Robinson,5,2022-08-11,Been here some years ago. Just remembered the name of it. Very big and a lot of items food and a lot more.,None
1337,Lyne Desir,5,2017-07-08,"Fresh food and produce. Good prices. Friendly merchants. A bunch of free samples to try. Not too far from the metro station. My favorite Mexican restaurant, El Ray is located there.",None
1338,Jordan Modell,5,2019-07-08,My first stop when ever i go to Montreal especially to stock up on all the food needed for a week at an airbnb.  Freshest fruits - great bread - amazing meats and 4 cheese shops.  Whats not to love,None
1339,Aneez M,4,2019-07-08,"A nice market with a range of fruit, veg, meats and maple-based products. Given it's reputation on tourist must-see lists, it is a little small. Then again I did visit in winter.",None
1340,Celynne Mathieu,4,2022-09-10,"Some vendors open on a Monday morning, during dinner time it's very lively",None
1341,A VB,5,2020-07-07,"My favorite place to do grocery shopping in Montreal. I spent Christmas there and decided to do my groceries to take it to New York. My best advice for travelers, don’t ever take raw meats or fruits/veggies back to the states, but it’s okay if you buy cooked products.",None
1342,Jen M,1,2019-07-08,"Five stars for the producers with their great products and service.

One star for management. Every year, I go through the tedious process of buying …",None
1343,Yvette Ortiz,5,2022-07-07,"Love this place, whenever I'm in Montreal I have to come here. Their food is really good and their produce is fresh and tasteful and great prices.",None
1344,Valentino Condina,5,2020-07-07,"This is one of the oldest open air markets in Montreal, one can find just about any type of groceries products one can imagine, and a plethra of local fresh produce during summer season. Great prices can be attained if you're patient enough to shop around.",None
1345,Jennifer Angeles,4,2015-07-09,Cute and organized market that has many options to eat if you are hungry I walked around the farmer's market and everything was neat and looked fresh. I ventured to a small cafe for a Portuguese egg tart paired with a espresso. The egg tart …,None
1346,Daniel Torres,5,2018-07-08,"Incredible market with unreal products ranging from meats, fruits, vegetables, spices to beautiful hand made cards at the libraririe gourmande! …",None
1347,"Cam Davie, CD",5,2022-07-07,"Fantastic market, with a lot of variety.

Unfortunately there was a lot of produce from the USA, and we were hoping for …",None
1348,Justin Davies,5,2016-07-08,"Beautiful year round market, that opens up and grows massively in the warmer months of the year. All your grocery needs and then some. Amazing cheese, meat, and large produce selection.",None
1349,Mika Jedlewska-Schwab,5,2022-09-10,"So many options for fresh foods and very friendly, helpful vendors.",None
1350,Ekta Gupta,1,2019-07-08,Found it pretty expensive. Though things were fresh but I would never travel so long from downtown to the market just to buy some expensive vegetables and fruits. One star is for some things that you can probably get here only.,None
1351,Robert Brook,4,2022-11-09,Love the quality of produce at the market even if it is off season!,None
1352,Abu Nayeem Siddique,4,2021-07-07,Beautiful place in the summer. There are a lot of fresh produce at this place. More like farm to table. In the summer there are a lot of options for small plants.,None
1353,Michel Harnois,5,2019-07-08,"Fantastic market with a mix farmer's stands and specialty stores and eateries. Just had my first two sticks of maple taffy on snow, which will be available until April...so good!!!",None
1354,Lynn Thomas,5,2022-11-09,"Fresh vegetables, fruit, seafood, cheese, bread as well as pre prepared food options. Best spot to grocery shop/explore local in the city.",None
1355,Chris Rogers,5,2019-07-08,"Vast array of beautiful fruit, veg, meat, drinks, cheese, pastries - depending on the season of course. Easy to waste several hours here and just as easy to leave with a rucksack full of food!",None
1356,Reez,4,2022-07-07,"A great lively open air market in the heart of Little Italy which also includes brick and mortar shops within it's periphery.  Fruits, veggies, flowers, spices, oils, cheese, meat, fish, baked goods, ice cream in addition to a fine …",None
1357,Cindy Piecukonis,5,2019-07-08,"An absolutely wonderful experience of freshness offering a variety of fruits and vegetables,  bakery, seafood and meals.
If I could fly out once a month and camp out nearby...it would be heavenly.",None
1358,Guillaume Jean Jacques,4,2023-03-09,Fresh food and good produce,None
1359,Vernon J,5,2022-07-07,"Great to walk around the market, revised setup/location of kiosks, excellent home grown produce ✌",None
1360,Abraham Lazaro,5,2022-08-11,"If you came Montréal, don't miss it",None
1361,Vish M,5,2018-07-08,"A backyard farmer dream!  #1 tourist spot for walk, shop and snack in Montreal.  Proud owners demo (see pics of bloom!) their amazing collection of plants, flowers, fresh veggies, meats, cheese, seafood, maple syrup, you name it.  This is …",None
1362,Patrick Bergeron,5,2016-07-08,The best market in the city. All year round you can find the best foods from around the world! In the summer it is the place to be for the best and most fresh produce from the farms to the city ! A real treat for the eyes and mouth.,None
1363,Anton Panaitesco,5,2021-07-07,"The biggest market in Montreal (some say in North America), you'll find all sorts of fruits, vegetables and fresh products, and pretty much anything you want in the stores surrounding the market. An absolute goto for healthy groceries in Montreal.",None
1364,Valerie Gladu,5,2022-07-07,"Love this market. Meat,  fruit, vegetables and more. Good Quality, good prices. Excellent selection of local produce.",None
1365,Barry Baxter,5,2020-07-07,"Good selection on a wide variety of things. Close to the metro, and parking in the area isn't too bad, unless there is construction. Good place to pick up whatever you need at a good price while supporting local merchants.",None
1366,Broto Bhattacharjee,5,2021-07-07,"There's a fruit flavored popsicle store Naturals and they have the best popsicle. They use real fruits and they don't use essence or artificial flavor. The mango, strawberry is the best.",None
1367,Sim Jung,5,2019-07-08,"Buy honey, maple syrup, ribs, egg tart, crepe, cheese and sausage here. I loved that everything were so underpriced. Also, this place is maintained super neat as market has OCD.",None
1368,Matt Weran,5,2019-07-08,"Amazing open air market with an incredible selection of local and fresh fruits, vegetables, meat, and seafood. There are also several established restaurants and shops. If I lived nearby I fear I would spend a lot of money here!",None
1369,Jen Yee,5,2022-07-07,"Lots of fresh fruits and vegetables. Cheese shops, cafes. A good place to hang out for a couple hours",None
1370,Betsy Starr Dolber,5,2020-07-07,"This is a must- visit if you're coming to Montreal.  Seasonal fresh fruits and veggies, local baked goods and artisinal foods.  There's a good selection of restaurants inside and around this large place.",None
1371,Julia Halbleib,4,2021-07-07,"Probably the best market in Montréal with lots of stalls and choices despite covid 19. A good mix of produce, meat, seafood, cheese and cafes/restaurants in the area. Maybe a little pricey and parking is challenging.",None
1372,fer411,5,2020-07-07,"It's great!! In the winter all happens indoors, so it's not very big! But there is something very special about the wintertime in there, the birds are all inside!! It's great to see them all singing and flying around!",None
1373,jenna bilmes,5,2019-07-08,Love love love this market. Most beautiful produce ever.,None
1374,Spencer J.,5,2022-12-09,Various products for food and quebec local small things,None
1375,Afcctiger Afcctiger,5,2019-07-08,A great stop in Montreal. Lots of veggies for cheap and in wholesale quantities. You sure will find something you like there. Not very far from the metro either. We went in early morning so not that crowded.,None
1376,Ham burglar,2,2020-07-07,"Meh x 1,000,000 . The market is tiny,to start. So careful if you're hopping into your taxi (especially if it reeks of a salty poutine!) expecting a venue where you'll spend alot of time. You will ""see it all"" within 20 minutes. We enjoyed this small pizza place that was there selling $4-$6(Canadian) per slice.",None
1377,Mihir Manker,5,2017-07-08,"Lovely local, fresh (almost always) organic produce here. Nice quaint yet bustling market. Quite a few nice Chacuteries (meats/sausage place) and Fromageries (cheese place) around. There's a nice big SAQ (Liquor and wine store) right behind the market.",None
1378,Cory Legassic,5,2020-07-07,"So I moved to Petite Patrie to be a block away. Lovely, with live music on weekends, and always great fresh local foods. Grab a coffee, sit on the curb on the south side, and people watch. People look happy.",None
1379,Eclairdug97,5,2020-07-07,"Really cool place! You can buy fresh fruits and vegetables there directly from the producers, but also some meat and patistery! Probably the best market around!",None
1380,Yarko Petriw,5,2016-07-08,"This has to be one of the coolest markets I've ever visited in Canada. Lots of variety, reasonable prices, a lovely (largely outdoor) atmosphere, and plenty of tasty treats. Try some of the bakeries on the perimeter, or the smoothie stand in the middle. A Montreal must, especially if you want to try living like a local for a bit.",None
1381,Giselle Jimenez,5,2017-07-08,"I didn't think Montreal was a memorable city until I came to this market. I would make the 7 hour drive again just to spend a day here. This place had everything you could need. I went on a Saturday and parking was a bit complicated, but …",None
1382,Ben Luc,5,2017-07-08,"We love open markets and Jean Talon is one our favorites.  It has a great selection of eateries and ample parking.  We especially love the sausage, pizza (C15) and creperie. The desserts are also a wonderful treat.",None
1383,Michele Bourdages,5,2022-09-10,"Great food, ambiance and lots to see. Sadly, prices are a little high",None
1384,Rob Pet,2,2020-07-07,"Bourgois place. Very expensive and not car friendly. Turned a farmer's market into a produce  re-seller market. Get better deals at Maxi, Costco. Really for local yocals. Plenty of new restaurants but not a real farmer's market.",None
1385,Jin Yi Luah,4,2018-07-08,"The market sells a range of vegetables and fruits, cheese, maple syrup and wines! There are some food stalls as well. Try the ice cream! It isn't too bad! However, the market isn't too big.",None
1386,Karen Bailey,5,2017-07-08,"Tons of choice, fresh fruit and veggies and plants and flowers. I found some rare finds like Lovage, Zucchini blossoms, rhubarb, (depending on time of year). Plus there's a whole selection of takeout options for eating on the spot. Love the …",None
1387,Guillaume Levasseur,5,2017-07-08,This place is awesome. You will find a lot of different fresh fruits and vegetables. Unlike any other outside markets in Montreal when it comes to choice. Merchants are always friendly.,None
1388,Mary Macri,5,2022-07-07,Amazing place people and atmosphere,None
1389,Johnny Fayad,5,2022-07-07,"Fun place to walk to buy fruit, vegetables, cheese, meats, etc. a lot of restaurants as well.",None
1390,Thomas Fruman,4,2020-07-07,"fun place to visit, wonderful fresh fruit and vegetables. the sandwich shop could be called the 'Meat Nazi' re Seinfeld's Soup Nazi. but the sandwich was good, even though we waited forever.",None
1391,Bernie Carinci,5,2019-07-08,Heart of little Italy ....good selection,None
1392,Rammie Kamal,5,2021-07-07,"A great place for fresh produce from local sources, fromageries, butchers, pâtisseries and more including some cool eateries and a fun ambiance!",None
1393,Frédéric Marquis,5,2021-07-07,"Wow! Haven't been there in a while. Place was filled with shoppers, markets and ambiance. Needed a few things and decided to stop by, I gotta go more often and support locals.",None
1394,Serena Lax,5,2020-07-07,"My favorite place in the city especially in the summer when all the local vendors and farmers are out selling local produce (Friday thru Sunday)Pass by Jacques & Diane for carrots ,pink onions ,various beets and so much more. Get you Eggs from “Le Capitaine Blue” ,check out Binnette et Filles for beautiful flowers and house plants .",None
1395,Daniel Block,5,2022-07-07,"Beautiful market with a huge selection of fresh fruits and vegetables, artisanal items and plants.",None
1396,Felipe Bentancur Fehse,5,2017-07-08,"Excellent quality of vegetables and fruits to take home. Some of them cheaper than on the regular supermarket. Nice to take a walk and relax, where you find some food and tea options nearby.",None
1397,Francois Demers,4,2022-07-07,"Although it has become touristy and Instagramable, still a vast choice of fresh produce",None
1398,Dina Gabriela Gutiérrez Perla,5,2018-07-08,This is a great place to go for fresh vegetables and fruit and related items. There are also many little shops in the area so it's good if you want to find new places to eat.,None
1399,Robert Mumba,5,2022-07-07,It's a very good place to do shopping at. Most foods are organic so it also counts for healthy.,None
1400,Amy Dalton,5,2022-08-11,Lovely market.  Excellent looking produce as well as pastries and snacks.,None
1401,Janis Russell,5,2022-08-11,I loved it . Wish I could go every day for fresh fruit and veggies,None
1402,Jack Kilow,4,2022-07-07,"Mostly dtand for fruits, flowers, cheese, bakeries and a great place to have lunch is:crèperie du marché. Where it lost a star was that it was a little pricey",None
1403,Mike Marwan,4,2018-07-08,"Its a nice outdoor (in the summer) in door (in the winter) farmers market, produce is a bit expensive, but great place to taste a variety of foods and get the market feel. It is also surrounded by good restaurants and cafés.",None
1404,Del B.,5,2023-06-07,Great place to discover local,None
1405,Dana Limone,5,2021-07-07,Great place to peruse around for produce and snacks! They have some difficult to find vegetables and fruits. Plus all most all the vendors take card now!,None
1406,Paul Piccioni,4,2019-07-08,Jean Talon market was a beautiful and colorful experience. The stalled Ender's there were vibrant and welcoming. Most speaking English and French and happy to do so. Unfortunately I had incurred a small boat of the stomach flu that day. So …,None
1407,Siddharth Thakur,5,2022-07-07,"Great place with amazing cheeses, fresh produce, and other farmer related stuff. Should definitely be a stopover if you are visiting the city.",None
1408,Manav Shah,5,2018-07-08,"If you really want to experience Montreal, It would be incomplete without visiting the Jean Talon Market place! This place portrays how good the quality of food in Montreal really is! Fresh fruits, vegetables, spices take your breath away! …",None
1409,Robert Fraser,5,2022-08-11,Fantastic and wide selection of so many great things. A must visit for tourists in Montreal.,None
1410,Ray Ucon,4,2019-07-08,"My go to farmer’s market . It is cheap compared to most grocery stores. It could get highly crowded on weekend, so you may not like if you dont like crowdy places. But i enjoy going even on weekeend as am a people person so crowdiness doesnt bother me. Enjoy having $1 corn. Also the parking is super cheap👍 …",None
1411,Christopher C,5,2020-07-07,Great “open” market offering all sorts of fresh local produce with several indoor options as well. Parking can be tricky so avoid Jean Talon and instead try the indoor parking or even better try parking on Mozart street.,None
1412,Let's Eat Houston,5,2020-07-07,"Amazing assortment of fresh produce and prepared foods that will please anyone. Farmers were very nice, and there is a lot of cool stores nearby to check out as well.",None
1413,Rohan Chakrabarty,5,2019-07-08,"Really love this place. Perfect place to spend a lazy weekend afternoon. Have some fresh smoothies, a sandwich, buy some mushrooms, fresh veggies, fruits or lobsters. Refreshing ambiance, highly recommended place in Montreal.",None
1414,Suzanne Edelman,4,2018-07-08,Good produce and maple products.,None
1415,Fadi Wehbe,5,2022-07-07,"great variety of fresh Québec produce and cheese and sea food, quite pricey though",None
1416,Hans Ernestine,5,2022-07-07,"The go-to for fresh produce, Italian specialty items and great atmosphere.  If you go to Montreal, visit the market.",None
1417,Stephany Vinas,5,2020-07-07,"Great market to find fresh vegetables and fruit. I also love their smoothies and juices, as well as those Latin desserts (alfajores) that you can find at “El Rey del Taco”",None
1418,emmanuel flores,5,2022-07-07,"It’s the perfect place to buy vegetables, fruits and meat. It’s cozy too, there is a coffee shop and you can buy fresh bred.",None
1419,Rich Tadych,5,2019-07-08,"The fruits and vegetables are so colorful, so fresh! Absolutely dazzling to the eyes!",None
1420,Marc-Olivier Lavoie,5,2017-07-08,Best farmers market in the city. The permanent shops such as Hamel and Boucherie du marché consistently offer great produce. Seasonal stalls offer a huge variety of fruits and vegetables all year long although the real fun starts in late spring.,None
1421,Lorne Green,5,2014-07-09,"This is a must for any one that lives or visit this city. I grew up in this area and as a matter of fact when I was a kid in my early teens, I worked here on weekends selling vegetables! Can't beat the ""famer markets"" atmosphere and prices are bottom low with fresh produce from one place to the other. A Montreal institution!",None
1422,Ciscau,5,2019-07-08,"Very nice lots of flowers, fruits and vegetables.",None
1423,S V,5,2020-07-07,Very nice place to buy food. Somewhat like a small mini outdoor market near multiple restaurants and other facilities. Near metro station jean talon so easy to go to by metro. Very pleasant during summer.,None
1424,Radhika Choudhary,5,2022-07-07,"Good place to shop veggies, spices and flowers. I am surprised that I could not find hot green chilly.",None
1425,andres felipe muñoz tobon,5,2022-12-09,"Great!! A lot of products, all fresh, from different Places..",None
1426,leonnights19,5,2017-07-08,"Got some great soft goats cheese. Great selections of produce, plants and other foods. Visited it as a tourist and would love to go back at different times of the year.",None
1427,Ricardo Fernandez,5,2017-07-08,"Its a great place to get your fruits and veggies plus they have an indoor parking lot. They claim in the website to be the biggest market of north america, I really wonder if thwy know Mexico is part of N.A. and has huge markets compared to …",None
1428,Canada Startups,5,2018-07-08,It's a great place right in the middle of one of the busiest cities of Canada - Montreal and right next to one of the busiest streets of Montreal. The location is perfect and it is at a very short walk from Jean-Talon metro station. The …,None
1429,Jannsen Oliveira,5,2018-07-08,"A nice walk in the weekend with friends, not great but good bakeries for a different outing once in a while. At the end, one can go back home with some fresh vegetables.",None
1430,SJ Lee,5,2017-07-08,Local and fresh!  Some imported things as well.  Feel great to support local farms and eating healthy at the same time.  Prices are that or better than your local supermarket.,None
1431,Naly Y.,4,2020-07-07,"My favorite market in Montreal. It has everything from fruits, vegetables, meat, fish, flowers, bakeries, coffee shops and a SAQ. However, don’t expect the prices to be cheaper than the grocery stores! Quality is obviously better though ;)",None
1432,Francois Meunier,5,2017-07-08,A must to visit if you come to Montreal. Fresh fruits and vegetables from the farmers themselves. Also many great coffee shops and specialized grocery stores. …,None
1433,Alexander MacDowall,5,2017-07-08,Went here to buy maple syrup but loved the range of fresh produce. If I lived here if come all the time but even worth a visit for tourists  (Particularly if you want to stock up on maple syrup!),None
1434,Fabio Reis,4,2017-07-08,Very nice to shop for fresh and Canadian products!,None
1435,Blake,4,2022-07-07,"Great summer market, a mix of vendors and price points but very high quality produce in season with the Quebec terroir",None
1436,Ifan Hadi Kusuma,5,2022-09-10,"Best traditional market in montreal area, everything is fresh at a good price 👌 …",None
1437,Charlotte Stratford,5,2020-07-07,An outdoor farmers markets with many options! There is very many different stalls of fruits and flowers. Very fresh and has a large over head cover to protect from the rain!,None
1438,YU-CHUAN HU,5,2019-07-08,"There is a underground parking space. A lot of fresh fruits and vegetables here. Charming flowers, maple syrup, honey products... And yes, delicious snacks.",None
1439,Leonardo Ruppenthal,4,2016-07-08,"A lively market that does brisk business on a Saturday. Lots of fresh fruit and veg with plenty of samples. Prices are decent, at least compared to markets in Toronto. Gets claustrophobically crowded though.",None
1440,Hunter Copeman,5,2022-07-07,"Although crowded on the weekends, it’s a fun place and there’s lots of amazing produce and artisanal products. Plus, underground parking.",None
1441,Nadia Ponce,4,2018-07-08,You can find any kind of produce available in Canada. Prices are increasing and getting a little bit too crowded and touristic especially in weekends but still a very good place to fond fresh produce and have a bite.,None
1442,Rob M,4,2022-11-09,Beautiful end of season produce but a little pricey.,None
1443,Dominick Doyon,5,2021-07-07,Prices are great and produce variety is very diverse. In summer it's always a thrill to go and get fresh vegetables and meats,None
1444,Danny Chong,5,2017-07-08,"Foodies fun. Admittedly most of the fruit vendors are selling the same stuff, but it's still fun.
Highlights are the butcher shop, and a few spices shop's around. Plenty of eats and backery shops as well.",None
1445,Luis Marrero,5,2022-10-10,Clean and excellent place!,None
1446,Johanne Palange,4,2020-07-07,The wide variety of well presented foods both in the main corridors and in small boutiques will satisfy even the most discerning customers.  Good indoor parking.,None
1447,Cody Lusk,5,2022-07-07,"Nice place. Lots of local produce. Food, drinks, snacks all from a variety of cultures. A true farmers market.",None
1448,Laure Guilbert,5,2018-07-08,Jean-Talon market is wonderful for both tourists and montreal locals. They have fresh produce and incredible food options. Great for walking around and enjoying your weekend with a friend or significant other.,None
1449,Sylvia Mack,5,2018-07-08,"The sights, the smells, the abundance! It is really a pleasure for the senses. A must on a visit to Montreal!  For great deals, stroll down the alleys behind the stands. The surrounding stores sell great delicacies.",None
1450,Kc Kail,5,2019-07-08,"Worth to go. I only buy my veggies/fruits/eggs here. Better quality/price than the grocery store.
Takes me 30 mins walk to go to this place but it's never a waste of my time.",None
1451,Antonio Hall,5,2020-07-07,"What an excellent Market to go to if you are in Little Italy Montreal. They have an excellent variety fruits, vegetables and excellent cannolis and expressos. Their almond cookies are to die for because the owner's wife bakes them daily. …",None
1452,Pablo Rincon,4,2016-07-08,"Everything is great, make sure to try the Crepes stand, or just walk around eating the free fruits on display. …",None
1453,Carl Cencig,5,2019-07-08,"Absolutely a highlight of any trip to Montreal. The market is bursting with variety and different vendors. There are all types of food, of entertainment and wares for sale. Definitely worth a few hours visit!",None
1454,Camille Beaudoin,5,2019-07-08,"This market is wonderful. There are always delicious fruit that you can taste before buying, and a wide range of foods to choose from. Perfect for weekend shopping",None
1455,Ralph T.T. Yeung,5,2017-07-08,"Very neat little market with many independent vendors, surrounded by some good, small restaurant and drink places. There's a oyster vendor in this market that has a bar rail for freshly shucked oysters, great variety.",None
1456,Elise Events,3,2021-07-07,"I was expecting more precautionary measures but it is an open market after all.
A restaurant won't serve fried food due to COVID yet no problems serving raw foods. A little confusing.",None
1457,Maria Barrera,1,2016-07-08,"I wish to give not even one star. A highly overrated market. Nothing to write home about. Difficult shopkeepers, inexistent customer service. Tried two different restaurants/food stalls. The tables in both places were dirty, the food quite …",None
1458,Stamatis Kakleas,5,2018-07-08,"I love this place, plain and simple. We come here every single time we visit Montreal! …",None
1459,Paul B,5,2020-07-07,"Even when the weather outside is a bit on the arctic side,  Jean Talon Market is warm and inviting. There are many places to buy fresh fruits, vegetables, and meats, as well as many vendors selling Canadian products such as maple sugar and syrup. There are also many restaurants in the surrounding neighborhoods, including Little Italy.",None
1460,Nico Stormchild,4,2020-07-07,Great place! People are usually super nice and fun to talk to. I prefer Atwater market by a lot but that doesn't mean that I do not enjoy going to Jean-Talon market. Fo early morning :p,None
1461,Emily Driver,4,2020-07-07,"Nice little food market, nice to have a walk around and grab some fresh fruit or veg. You can then easily walk up to Jerry park for a nice stroll. Worth a visit.",None
1462,Porus V,4,2020-07-07,"We had a wonderful time browsing through the Jean Talon Farmers Market on our visit to Montreal. They have a wide variety of fruits, vegetables and fresh produce available here.",None
1463,Guy Tsror,5,2022-07-07,"One of the best areas in Montreal, with a fantastic market all year long. Much nicer in the summer but still good for fresh produce in winter",None
1464,Mauro Calli,4,2022-07-07,Great outdoor/indoor market.  Great place to walk around and do your groceries.  There's some great little restaurants and specialized kiosk.,None
1465,D D,5,2022-07-07,"Best fresh veggies, fruit and meats you can get in Montreal (both local and imported). It's paradise during summer.",None
1466,Mike Discenza,2,2018-07-08,"Pricier than other public markets, and not the friendliest of farmers manning there stores.  Parking is free for under 30min, but super expensive if you exceed 30+ min.  Spring time you will find much larger selection of flowers from other public markets.  Oh, and be prepared to be gouged locally grown produce when it is in season.",None
1467,Angela Marie,5,2022-10-10,Its truly the best place ive ever shopped for food!,None
1468,Miguel Efraim,4,2022-10-10,Such a beautiful market .👍👍👍 …,None
1469,Nazzareno Pisano,5,2023-06-07,Lots to see and buy and eat!,None
1470,Pierre Merineau,5,2017-07-08,"I just love the JT Market, at any times and any days, 2 interior parkings for a decent price. You will find passionate merchants for the products you will  love. If you need to eat, there is always a good snack to grab.",None
1471,Pascal Kam,3,2017-07-08,Was hoping for more pastries and found lots of yummy delicious fresh fruit.  I came to MON a half decade ago and went to a lovely market like this one but this one certainly didn't meet the hype I was expecting.,None
1472,Mimi Raza,4,2017-07-08,"Not always the cheapest produce, and not always local produce, but still a great place to find all types of groceries and food products.  The North Africa patisserie at the market is amazing, in the winter you can even find Christmas trees and roasted chestnuts.",None
1473,gurpal kaur,5,2022-11-09,It is a beautiful place to visit ! Filled with fresh stuff! Beautiful,None
1474,Nick T,4,2018-07-08,very nice farmers market but if you want locally grown produce then you have to go there when the certain produce you are looking for is in season although they do have very good specialty food stores.,None
1475,Louiselle Laura,5,2022-07-07,The best market in Montreal.  You'll find all you want and more. People friendly.  You will come back time after time. Love the ambiance in the Holidays.,None
1476,Monica Pang,4,2018-07-08,Lots of variety and multi cultural discoveries. One of my favorite places to go. A bit overpriced on certain items that are easily found closer to downtown. For tourists that want to know what Montreal is all about in terms of embracing other cultures. :),None
1477,John Keri,4,2016-07-08,"This is not a tourist attraction, it is a functioning farmers market, and a good one.
The reason for the four stars is the lack of French rolls. Bought some Camembert …",None
1478,杨倩影,5,2017-07-08,"Jean Talon market is the place worth exploring. Local agricultural products, green plants, local food, fresh cheese, ice wine etc.. It is the first time I see such a big, open, public market in Quebec. Good experience! It would be great if you could have a cup of coffee right beside the market and sit seeing people come and go.",None
1479,AMARPREET WAHI,5,2022-07-07,Amazing fresh fruits and veggies... good eateries around too... don't miss the cocktail bar...,None
1480,Romain b,5,2020-07-07,"Love jean talon market, lots of fresh fruits and veggies, local honey, pastry, sausages,  chesses, but the best is the Oysters that can eat, on the corner there is an oyster bar that will serve you a plate of oysters with nice sauce.",None
1481,Ebtisam Afrand,5,2021-07-07,"Love this farmers market - great variety of local fresh produce, flowers, butchers, ethnic eats, coffee and artisinal products! Some amazing restaurants around and the SAQ",None
1482,Baptiste N.,5,2017-07-08,"I go there about twice a week, all seasons

Does it say enough ? …",None
1483,Kimberly Davies,5,2019-07-08,"Go early and avoid all the tourists or strollers. I suggest you always do a lap first to spot the best fruits and vegetables, meats and cheeses and what not before diving in. …",None
1484,Fred Spivock,5,2016-07-08,"Lots of great local inexpensive and quality, albeit not cheap, stores. Best times to go are during the summer and fall. Seasonal foods can be found from local producers. Bring cash since lots of stalls dont accept card money.",None
