ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1395,Frédéric Gagné,5,2017-07-08,"Fantastic venue but would not recommend staying late at the Cage aux Sports. Will definitely go back,",None
1396,Laura Parasuik,5,2019-07-08,Great game. Really good experience. Way over priced drinks like every other venue.,None
1397,Patrick Janicki,1,2020-07-07,Merch booths push $3 Bell Centre branded bags instead of offering the free bags provided by the artist/performer.,None
1398,Alaa Benhammida,5,2018-07-08,Nicely renovated and a good hub for shows and hockey games! A lot of restaurants and bars available but at a premium price.,None
1399,Martha Huerta,3,2022-12-09,"the acoustic is not as good as it should in a concerts venue, i'm not too tall and still feel the leg space tight...",None
1400,Denis G Mercier,5,2019-07-08,"Just a warning, if you're tall select seats along the open railing. Legroom isn't very generous.",None
1401,Fran Kamp,5,2018-07-08,Great venue for hockey and concerts.,None
1402,Nicole Acoca,5,2020-07-07,Celine Dion the best. A Star,None
1403,Nick Karavasilis,3,2018-07-08,"When crowded gets fustrating,will look toward the CLUB DESJARDINS next season. 100$ dollars for seats wayback quite a cheat",None
1404,chris sweeney,5,2020-07-07,saw the habs had a great time,None
1405,Armando Quiñones,5,2020-07-07,Nice place to enjoy hockey match,None
1406,Chris,4,2019-07-08,The area has changed a lot in the last couple of years and parking is a nightmare for big events. I strongly suggest taking public transit if you can,None
1407,Alex “Lucky” Villeneuve,5,2018-07-08,Nice arena but tight seats compared to Ottawa's Canadian tire centre. Beer is way over priced,None
1408,George Marly,5,2019-07-08,Fun atmosphere for hockey.     Easy to get too ...got a good deal on great seats.,None
1409,Frank desbiens,4,2019-07-08,Good food and great atmosphere but a large group will make you wait for your meal a while,None
1410,Robert Bear,5,2020-07-07,"It's a great place to see, especially if you go watch a hockey game",None
1411,Moustafa Chamli,3,2017-07-08,"Good overall venue, but everything's overpriced, seating isn't on point, and the sound can easily become echo-y even when finely tuned.",None
1412,Ming F,3,2018-07-08,What can I say??? You come here to watch hockey but don't buy anything unless you have money to waste...my advice is to eat before...2x chips and 2x Gatorade = $28...thats just psychotic...,None
1413,Jacob Schmoelz,5,2019-07-08,I had a fun time at the harlem globetrotters!,None
1414,Djamal Abide,5,2022-07-07,Great atmosphere !,None
1415,Sarrah R,4,2018-07-08,Great views and sound !! Beer is a bit pricy but the place is clean and well organized and staff are helpful!,None
1416,R Lapierre,4,2019-07-08,"The center itself is fine. Good seats, adequate restrooms, food and drinks. The parking on the other hand, disgrace!",None
1417,Kristopher Chainani,1,2019-07-08,Horrible seats but I guess they can't fix that ever since Bell will probably be selling this tax paid establishment to Molson,None
1418,Jay Glasnovic,5,2022-12-09,Super fun atmosphere and a win!,None
1419,Jérôme Côté,3,2019-07-08,Good game. Beer is not affordable. Food is disgusting unlike Mr.Molson promessed for this season.,None
1420,Mounir Laaraj,5,2018-07-08,One of the best arena's I have been. If only the local team will bring some winning vibe to it ;),None
1421,Nelson R,5,2019-07-08,Love watching the Toronto Maple Leafs win in this building. :) Fan rivalry second to none. Always fun.,None
1422,Elodie Martin,5,2017-07-08,Great place to see a hockey game. The parking lot is hard to exit after the game because of the about of people leaving at once.,None
1423,Philippe Tremblay,5,2016-07-08,Amazing ambiance during hockey games. Food & drinks completely overpriced but it's all part of the experience.,None
1424,saman rahbar,5,2017-07-08,"Sold out all the time, def get tickets beforehand. home of the Montreal Canadiens, Very exciting hockey atmosphere.",None
1425,S P,5,2022-12-09,"Best place to watch the habs,

Didn't win the 50/50 though.",None
1426,Coryna Julien-Planté,4,2020-07-07,"The only downer was that there was only hot dogs and pizza available for fast food. No more smoke meat, nachos or pogo 🤷🏽‍♀️ …",None
1427,Eric Franklin,5,2019-07-08,Great hockey experience!,None
1428,C L,4,2019-07-08,"Leafs fan here, but loved the atmosphere. Canadiens fans have a great passion for their team.",None
1429,Matthew Reid,2,2022-07-07,"Overpriced everything,  seating is cramped, the hockey team is garbage.",None
1430,Martine Oppliger,4,2019-07-08,Great place for a great show. But food and beverage is horribly expensive. Even water...,None
1431,Todd Gerbsch,5,2019-07-08,Went and saw Pink in concert and the show was amazing!!  Getting in and out was realitively easy.,None
1432,Jess Robinson,5,2019-07-08,"Huge bathrooms, beer lineup short...however it was at a Paul McCartney show, so not a lot of people were leaving their seats.",None
1433,Bill Artinger,5,2018-07-08,"Great flow of foot traffic. Easy entry via streets or subway. Clean area, clean inside. Easy to exit en mass",None
1434,Sarah,4,2018-07-08,"GREAT venue, great staff, reasonably clean washrooms, but drinks and food are waaaaaaay too overpriced!",None
1435,Wambui,5,2019-07-08,Amazing! Stage is visible from quite far. The spaces are clean and snacks are ok.,None
1436,Zack Simon,5,2017-07-08,Outstanding venue. I've been multiple times and it truly is the best place to watch a hockey game.,None
1437,Dr. Benjamin Rauch,5,2019-07-08,"Love the Habs and the bell center, if you are in Montreal try to catch a game, fan or not it's an amazing environment",None
1438,Mike Giralico,5,2018-07-08,"World class hockey facility, not a bad seat in the house.  Not the legendary Forum but those are big shoes to fill.",None
1439,Gabriel J.,3,2017-07-08,"Great for hockey, simply horrible for music concerts. I don't know whether it's the sound technicians over there or just the building, but this place is not so great for sound.",None
1440,Jesse “James” P. Steinberg,3,2019-07-08,At least they have a new gourmet food selection called M2. I never expected to have Salmon Poke at a Habs game.,None
1441,Kristen Stevens,4,2022-10-10,Great venue but cramped seating,None
1442,Nicola Delnero,4,2019-07-08,Great experience. Awesome view from the lounge. Depending on your package food and drink included.,None
1443,Ralf Wolski,5,2017-07-08,Went here for a UFC event when it was GSP vs Koschek and the energy in the arena was spectacular. Great arena.,None
1444,Andrew Highfield,4,2017-07-08,"Great stadium, pity there is a monopoly on beer sales, but guess that is true everywhere these days",None
1445,Cédrik Foley,5,2020-07-07,So much space to sleep outside when you have no home. Enjoyed my night ! Definitely going to come again.,None
1446,Tre,4,2018-07-08,Amphitheater in the heart of the city. Home of the NHL team Montreal Canadiens. Also a venue for concerts and shows. Seating is very cramped and concessions are heavily overpriced.,None
1447,Charles Shorter,5,2020-07-07,Go Habs,None
1448,Mark Kopalek,2,2023-06-16,Nice arena but way too expensive,None
1449,Lucas Jodoin Di Maria,4,2017-07-08,Nice place for a hockey game to big for a show but some will like the vast crowd,None
1450,Kristan Allaire,5,2020-07-07,We had tickets to see Lady Gaga perform. The best experience ever!,None
1451,anonymously awesome,1,2018-07-08,5$ for a freaking cup of tap water are you kidding also woth large crowds can you hire more toilet cleaning people cause they always stink and are covered in piss /puke / or poop all over the place,None
1452,Jim Munroe,4,2018-07-08,Awesome venue!,None
1453,Steve McCarthy,5,2019-07-08,Great tour and lots of food/drink places inside on game night!! Easy to access!!,None
1454,stephan lefebvre,5,2023-04-08,Great show.,None
1455,Amy Wright,4,2017-07-08,Great time at the Habs game the other night! Not a bad seat in the house...tho the top seats in the house are not for the faint of heart!!!,None
1456,Stevo Trann,4,2019-07-08,Depends for what kind of show but went there for le cirque du soleil and it was really cool!,None
1457,Francesca Pitruzzello,4,2019-07-08,Only place got major concert. Food and drinks way over priced. Get there early before event because of security checks.,None
1458,N C (Nick),5,2019-07-08,"Awesome Place to see a hockey game, coming concert, or show. Would definitely visit again",None
1459,Zaf Chung,5,2022-09-10,Nice seats and great chicken fingers!,None
1460,benny pernice,5,2017-07-08,Great place to watch a hockey game. Treated very well by arena staff and Canadian fans while rooting for the visiting team.,None
1461,Lizianne Hermogenes,5,2023-06-23,Great place!,None
1462,Eric Lussier,2,2022-07-07,The space where you sit are really narrow and not comfortable. It was worse than before .,None
1463,mehbub issak,4,2019-07-08,In existence for over 15 years with a hockey arena and for shows right in middle of downtown... public bus  transportation available plus the suburban trains and metro underground connection...,None
1464,Kristjan Hanson,5,2020-07-07,"Great venue, although all the concessions close right after the start of a concert.",None
1465,REED MOORES,4,2018-07-08,Great location for sport events and concerts. Many names have performed throughout time in this venue. Go go go!!!,None
1466,Chris Nicholson,4,2022-07-07,Great venue. Tons of restaurants  and memorabilia to see.,None
1467,AL Ouellet,4,2023-02-07,Awesome venue 👌 …,None
1468,Stephen Gillis,5,2022-07-07,"Section 309, Row BB...great seats for the game.",None
1469,Dominique Gariepy,5,2023-02-07,Super service,None
1470,Zachary Jutras,4,2019-07-08,It gets pretty crowded but theres no better place to see a concert in Montreal 👌 …,None
1471,Andre Rebelo,4,2022-09-10,Excellent spectacle: Scorpions centre Bell.. wow,None
1472,Erik Morales,5,2022-07-07,great place to see shows and of course hockey,None
1473,Rick Bursey,4,2018-07-08,Went here for a concert. Enjoyed the show. Easy to get around and enter and leave the venue.,None
1474,Shirley Briand,4,2019-07-08,"Great ecoustics and viewing experience, plenty of bathrooms, food is too expensive though and seats on the ground are too close",None
1475,Michael Peterson,5,2020-07-07,It provides a wonderful experience and is a terrific place to watch a hockey game.,None
1476,Rob Sonoga,5,2023-04-08,The place for hockey fans,None
1477,S V,4,2019-07-08,Big place for big concert. Tickets are decent depends where you chose to sit.,None
1478,Vee TeePee,5,2023-06-07,Hell yea,None
1479,Jamie Warren,5,2017-07-08,Saw my favorite all time band TOOL tonight......best show I've ever attended!!,None
1480,Robert Sanders,5,2016-07-08,Live in england but visited Montreal a fews years back and must say the habs game was my out and out highlight huge habs fan now and always will be.,None
1481,Morgan,4,2022-07-07,Always a good time. Great service. Clean. Funnnn,None
1482,Danielle LeBlanc,5,2019-07-08,First time at the Bell Centre for an Elton John concert. Great experience. Wonderful helpful staff!,None
1483,72hemidemon,4,2020-07-07,Great sports atmosphere. Had a great time. Would go again for sure!,None
1484,Dharma Sterling,5,2014-07-09,I went to go see the band that saved my life. They waved at me! My seats were amazing!,None
1485,Jimmy boy,3,2019-07-08,"Nice place for concerts, biggest in the city. However, sound quality is not the best.",None
1486,Bernard Saab,5,2022-11-09,Great vibes..great place for the entire family!!!,None
1487,Steve Lamarche,5,2019-07-08,Always a great experience. Sound is always amazing. Seen so many shows here.,None
1488,Anderson Herzogenrath da Costa,4,2016-07-08,Overpriced food but that's normal for sports arenas everywhere. Nice structure and easily accessible by train or metro.,None
1489,Tobias Paice,3,2018-07-08,"Nothing really special about it. It's a good stadium, but pretty standard for a modern events center.",None
1490,Richard Wing,4,2020-07-07,Was a great hockey game. The facilities are nice and clean. A good hockey stadium!,None
1491,Matei Petrescu,4,2018-07-08,Nice amphitheatre and great services.,None
1492,Steven Lee,5,2020-07-07,We've a wonderful family night everytime we see the Crique du Soleil show. Great performant.,None
1493,B,5,2020-07-07,"Went here for a hockey game in December 2019. Nice arena, good food and the staff was friendly.",None
1494,Sean Wakeham,4,2017-07-08,Cool venue but very tight seats compared to some other nhl stadiums,None
1495,Steve Greven,4,2018-07-08,Went to see Keith Urban. Awesome show. Energy beyond belief. Will see him again when he comes back to Montreal. You can bet on that.,None
1496,Samuel Renaud,5,2018-07-08,"Best hockey stafium in the world! Very clean, comfortable seats, and a great atmosphere!",None
1497,Dany Dumont,5,2020-07-07,Great place and great game this time! At the Bell center the view is always good,None
1498,James Chiasson,5,2019-07-08,Came uo from NB to see a game every year...would be nice to get some autographs from the team though,None
1499,David Wallace,5,2020-07-07,Great tour if you love hockey and the Habs. Great access and picture taking ops,None
1500,Michael Schoppe,5,2020-07-07,Home of the Montreal Canadians and event mall,None
1501,Garfield Fisher,5,2018-07-08,Freaking awesome place to watch a game.,None
1502,Mikaela Plichie,3,2018-07-08,"We had to wait outside in the cold for an hour to get into our concert and the power cut out during our concert, very nice facility inside.",None
1503,Alex Chukov,5,2018-07-08,First time at a Habs game all the way from the UK. It's a magical experience for a fan (even when we lose),None
1504,Anomal Couture,4,2017-07-08,The view is perfect for big concert  but the sounds system should be improve.,None
1505,Chris B,5,2018-07-08,Love attending functions at the Bell center! It's easy to access and easy to go home after events.,None
1506,Kenny Cross,5,2022-07-07,Shrine to my religion,None
1507,Guy Tsror,5,2017-07-08,Great stadium with great visibility. Prices of food are high but I guess that's just the norm,None
1508,Francine Pilon,3,2020-07-07,The concert was great. Couldn't eat on the premises. Too crowded.,None
1509,Beth Morris,4,2018-07-08,Took a tour of the facility. Saw the press rooms and hockey team locker room. Fun to visit behind the scenes.,None
1510,Ralph Desantis,4,2020-07-07,Good show but if you have to eat go elsewhere. Very expensive for the quality you get.,None
1511,Andy Augustin,3,2022-07-07,Good place to go if you like the Hockey,None
1512,will stobiecki,2,2018-07-08,You may get some good priced tickets but you gonna pay triple for the food and drinks!,None
1513,Claudia Nguyen,5,2022-09-10,Always hype for the shows i got to see there!,None
1514,Natalie Beauchamp,5,2022-07-07,The only that sucks about the Bell center is the distance between the rows. Litterly NO space,None
1515,Fiesta Location,4,2022-08-11,First time that I go to a show without my cellphone.,None
1516,Xmen 1,4,2019-07-08,"Great venue.  However, I do find the seating a little steep, which is not great for someone afraid of height.",None
1517,tefera asrat,5,2023-04-08,Even is just perfect,None
1518,Shl0mo Shik,4,2022-11-09,Nice place can get verry crowded,None
1519,Marco Corsetti,5,2020-07-07,Great arena. Great to see all events from Hockey to Concerts. Go Habs Go!,None
1520,donald earle,5,2019-07-08,"Well laid out, no seats with obstructed views and pro shops, bathrooms and concessions everywhere",None
1521,Vassily Gorbunov,5,2019-07-08,"Very convenient place,  the snacks' selling points,  toilets,  seating,  entry and exit - everything is arranged very carefully and smartly",None
1522,Luis D. Rivas,5,2020-07-07,"Of the best stadiums where I've been.  Order, cleaning, food, drinks.  Excellent!",None
1523,Angela Rodriguez (Marketing - EN/FR/ES),5,2019-07-08,You can connect underground from either Bonaventure or Lucien L'Allier stations. Do not check in bags or it will take you up to an hour longer to leave after your event.,None
1524,Jocelyn Fay,5,2017-07-08,Amazing arena and awesome staff!,None
1525,Alberto Del Peschio,5,2020-07-07,amazing arena ... great atmosphere ... must go when Habs are playing #gohabsgo,None
1526,Daniel Ducas-Viramontes,5,2019-07-08,"Very nice place. The staff were friendly
and the Kevin hart show was amazing.",None
1527,Brian Delisle,5,2019-07-08,It was awesome to see see the show and the people that were there were very nice to me and my cousin,None
1528,Stephen Chung,5,2020-07-07,One of if not the best hockey arenas in the world. Lots of history showcased throughout.,None
1529,Sherif Moussa,5,2022-07-07,Go Habs gooooo,None
1530,Helen Grace,5,2022-07-07,"Go Habs Go!
Mtl Canadian home court a must visit when you're in Montreal.",None
1531,Charles Sanscartier,4,2022-09-10,"700 Cash On Me & Couldn't Use Any Of It,,,, Debit Or Credit Only Be Warned,,,,!!!",None
1532,Stephane Roy,5,2019-07-08,You have to enjoy the Montreal Canadian experience at least once in your life if you are a true hockey fan,None
1533,Juan Jose Obando,5,2022-07-07,Wonderful experience.,None
1534,Louie L,1,2020-07-07,Never liked the look of the building from day 1. Montreal architecture ain't that great and this place has aged quickly.,None
1535,Guyun,5,2023-04-08,not bad at all,None
1536,Özgür Ö.,5,2020-07-07,"Quite a good atmosphere. Come on guys say ""Go habs go"" altogether just one time :-)",None
1537,Daniel Sciascia,4,2019-07-08,Would be 5 stars if they properly priced their food and drink items. 12$ for a tall can of beer?,None
1538,Groundmeat247_OG,5,2018-07-08,Best arena in the NHL that hosts the most historic and storied hockey franchise on earth. Need i say more?,None
1539,Stephen Vinette,5,2020-07-07,The atmosphere was Fantastic and the fans and staff were Great !! Plus my Canadiens Won !!,None
1540,Cynthia Feltch,5,2019-07-08,The show was great! The concessions on the lower level were really impressive!,None
1541,James Hutchinson,3,2019-07-08,"Very expensive refreshments, rude serving staff, great concert venue though!",None
1542,Jonathan Mallette,5,2023-02-07,NHL hockey at its best,None
1543,Yvon Lessard,5,2019-07-08,An amazing place to visit. My son and I were given a tour of the place. Many amazing things happened in the background.,None
1544,Don Pop,5,2022-09-10,Tasty greek cuisine. Loved the calamries,None
1545,Paul Buencamino,5,2022-07-07,Saw Leafs v Habs. Fun game!,None
1546,Anthony Fasciano,5,2019-07-08,Great ambiance. Great game!,None
1547,Shubham Jain,5,2017-07-08,The complex is good and I would suggest to take a standing ticket if you are going for a concert.,None
1548,Cristian Ventura,5,2019-07-08,"Great, all its soo clean to be a stadium, it has great order and seats are confortable!",None
1549,Oscar Briceño,1,2022-07-07,So disorganized!!! All exit full and there’s no personal to guide you where you have to go,None
1550,Shane Delorme,5,2022-07-07,Top notch!  Beautiful.  Just need playoffs soon.,None
1551,Maxime Demosthenes,5,2023-04-08,Awesome as always 👍🏽 …,None
1552,Shahab A,5,2020-07-07,Great experience Montreal vs Vancouver,None
1553,Ian Turner,5,2019-07-08,"The best place to watch a hockey game, hands down. An incredible, energyzed atmosphere!",None
1554,Carmine Napolitano,5,2018-07-08,Amazing show....Bon Jovi,None
1555,Nicolas Belzile,4,2019-07-08,Nice arena but the food and beer are way too expensive. Plan to eat before going to the game!,None
1556,Giovannl Vaccaro,3,2020-07-07,It's a nice arena but food and drinks are way overpriced,None
1557,Colin O'Rourke,4,2017-07-08,"Go Habs GO!
Concession stand prices are absurd as well as the beer but you pay it anyway because you're at a Habs game.",None
1558,John Binder,5,2023-01-08,Great venue for Montreal!,None
1559,Marios Vertzagias,5,2022-11-09,Very professional service thank you fore your help,None
1560,Maitre Bart,4,2019-07-08,I appreciate the STM has metro schedule to move people out after the game. Bright idea.,None
1561,Robert Cotran,5,2018-07-08,Went for the Coldplay concert which was AMAZING!  Had great seats and LOVED the show!,None
1562,Erik Sundermann,5,2018-07-08,Top notch North American facility. Have been many times over many years and they do a great job constantly updating and refreshing the building.,None
1563,James Hill,4,2019-07-08,"Very nice center. Parking is difficult, otherwise the sound is great during shows",None
1564,big03superduty,4,2018-07-08,"Great experience, the food has really improved over the years. Expensive, but definitely in-line with other venues",None
1565,Rayven Wulf,5,2018-07-08,Love going to hockey games.. Amazing atmosphere. Would come here every year.,None
1566,Corrie Wright,5,2017-07-08,Great venue for hockey and concerts and easily accessible by all forms of transportation except blimps,None
1567,Sandra Andrade,5,2022-12-09,I was there for the Marc Anthony concert,None
1568,Irène Mandalenakis,5,2019-07-08,Best concert ever!,None
1569,marianna armata,3,2020-07-07,Cirque du Soleil on ice started off slow but got better in the second half.,None
1570,Brian Norman,5,2022-07-07,"Great arena, fantastic atmosphere, had a great time.",None
1571,Frank Vonzip,5,2018-07-08,"Nice place, good vibes , good beer !",None
1572,Deathcore Network,5,2018-07-08,I would like to thanks La fondation des Canadiens for their implications into our community. Its always a pleasure  to support our team at home with ours kids and ours family!!,None
1573,lelander 44,4,2018-07-08,Great hockey but when you are at the top of the nose bleads you can not see the ice,None
1574,Martin Lariviere,5,2017-07-08,"Nice, place, but refreshments of any kind are ridiculously expensive, just for that I really should take away 2 stars! But otherwise, very nice.",None
1575,Denise Carew,5,2022-09-10,Went for a guided tour.  It was amazing,None
1576,S,5,2022-07-07,"Great concert, comedy and hockey experience",None
1577,Randy,5,2016-07-08,Its a beautiful stadium inside and the seating is all arranged in a balcony type setting,None
1578,Jason Lam,5,2020-07-07,Like no other arena to watch hockey! Fans are awesome! Go Habs Go!!!,None
1579,David Rosner,4,2020-07-07,"The seats are thin & uncomfortable...site lines good, enjoyed the show.",None
1580,Dean Golding,4,2017-07-08,Excellent hockey arena in a city incredibly dedicated to hockey.  A bi-lingual city that deals quite well with English speakers.,None
1581,Dina Laknit,5,2019-07-08,Such a nice place,None
1582,jodie williams,4,2020-07-07,Always clean curtious staff even when you're a mess lol kidding but to sit in those tiny seats for 4 hours 😳 …,None
1583,Dez Bogdanyi,5,2019-07-08,Staff was very helpful to me and my girlfriend who is physically Limited. They made our visit very pleasant.,None
1584,A. Samario,4,2019-07-08,Not bad but prices are crazy which can be excepted . Seat area 320's views arent bad either.,None
1585,Chante L.,5,2022-12-09,Great experience and great game!,None
1586,Cynthia Sangwais,4,2020-07-07,Was a good game unfortunate that they lost and I didn't get to see Carey Price play as that is the only reason I went.,None
1587,Corey Morris,5,2018-07-08,Excellent tour with a funny and knowledgeable host. Definitely worth the price of admission.,None
1588,Gerardo S. Valerdi,5,2020-07-07,"Great Arena, even nosebleed seats have a great view of the ice!",None
1589,Sunny P,3,2019-07-08,"Its a good Old Arena - it doesn't compare to new ones, but as a piece of history its good",None
1590,Jorge Z,5,2022-12-09,Best shows in MontRoyal,None
1591,Meredith Rancourt,5,2019-07-08,Exciting for the first time.  Fans were at us on the way out and during.  Glad we went.,None
1592,Joanna,3,2018-07-08,Narrow seats and very long bathroom waiting line. Then we found we were waiting the same bathroom from two sides! Too crowded everywhere. And not very close to metro.,None
1593,Crystal,5,2018-07-08,"Had an amazing time! Met the players, ate at the restaurant, watched the game In the centre. Loved it.",None
1594,Ryan Bjorklund,5,2017-07-08,It's the Bell Centre....home of the historic Montreal Canadiens and one of the greatest atmospheres for watching a professional hockey game.,None
1595,Aharon Bensimon,5,2020-07-07,Really amazing Venue. Went to the Habs game. Everything is clearly indicated . Helpful and respectful staff,None
1596,Delia Dyer,5,2019-07-08,Love love love this place. So cozy! Great food! Amazing staff! My little get away place!!!!!,None
1597,Aaron Sarauer,1,2022-07-07,Cancel fans 2h before the game? Uh yeah that’s a no from me.,None
1598,Ivona Sime,4,2018-07-08,Many people but the search went fast. We had our company lounge. The food was not the best.,None
1599,Cezar Voss,5,2020-07-07,Best show place ever!!!,None
1600,Archit Chhabra,1,2023-04-08,Go Sens,None
1601,Diane Lucien Monette,1,2017-07-08,It  was discussting waiting in line and to have homeless at doors to have money and not only that smelling urine so strong that nearly everyone wanting to throw up please they should not be allow to be there we pay well for our tickets,None
1602,Maurice Munroe,5,2022-09-10,Nice place to view sports and entertainment,None
1603,Michel Harvey,5,2022-10-10,"Best sports team in the world, best fan ever! Great places to be when you need some noise",None
1604,Johnny Saunders,5,2019-07-08,"Best show I've ever seen

Mumford and Sons …",None
1605,Marc Lapierre,4,2018-07-08,"The Temple of Hockey in Canada! Go Habs Go! But not the place to see a band, sound is aweful.",None
1606,Phillip Henn,5,2020-07-07,Caught a hockey game vs Toronto. Loved it. Have a Molson Canadian for the full experience.,None
1607,Tara Pearce,5,2018-07-08,"It's an arena, it's overpriced, tight seats but that's what it's supposed to be. Enjoyed the games and concerts I've seen here.",None
1608,Rick James,5,2023-04-08,Amazing experience!!,None
1609,Stuart Garinther,4,2018-07-08,great venue fun food & super entertainment - Go Habs! Recommend a visit.,None
1610,Dejay Kal,4,2018-07-08,"Always a place to hang with friends and watch a good Habs game , specially the Desjardins Section ;)",None
1611,Costa Trantalis,5,2020-07-07,It's incredible there's no better place to see a hockey game.,None
1612,Nunzio Altomonte,5,2018-07-08,So Cool Canadian  MEMOBILA The Real THING ! And All The Most Famous Music Band In The World ! LOVE THIS PLACE !,None
1613,Mathieu Poirier,3,2020-07-07,"Picture from section 101 row R seat 9. Its fun, but way to pricy 11.50 for one beer",None
1614,Ann Pippy,5,2019-07-08,"My hockey team won so very happy.
Good entertainment!",None
1615,Sokho,5,2018-07-08,Best hockey place ever! The noisy Habs  fans are amazing when at the playoffs!,None
1616,Vladimir Volinsky,4,2022-07-07,"Concerts in Bell Center are always good, the traffic around is disaster.",None
1617,Nicolas Zabaneh,3,2019-07-08,First time here. Acceptable Venue. The game was amazing though. Habs/Florida 6:1,None
1618,Mark Kyslik,5,2017-07-08,The stadium is massive! The hall of fame is great. Really enjoyed this stadium,None
1619,Denis Maniti,5,2017-07-08,"Home of the Montréal Canadiens, does it get any better than this?",None
1620,Michael Ryan,5,2019-07-08,Went there from a delivery point of view. It is a good place to go but less than centre Videotron in Quebec City.,None
1621,Junior Whte,5,2022-08-11,Best place to watch a hockey game,None
1622,Kevin Passaglia,5,2022-12-09,Number #1 team GO HABS GO !!,None
1623,Ian Stuart,4,2019-07-08,Only downfall is PARKING. My wife and I parked literally 10 blocks away. Signage is confusing even for French speaking locals.,None
1624,Saif “Sam Majid” Abdul Majid,5,2019-07-08,An awesome centre for sure. We enjoyed Andre Rieu's music and his orchestra.,None
1625,justin alarie,5,2019-07-08,Best hockey rink to see a game!! No place in the world like it! #GoHabsGo,None
1626,scott palmer,2,2018-07-08,Overpriced everything and you can't even smoke a cigarette outside. Decent venue but lots of negatives.,None
1627,Jean-Philippe Tremblay,3,2018-07-08,"Went to see a show, 3/4 of food vendor were closed after 1h, all charged ridiculous prices and the wait was long",None
1628,alex fortin,5,2020-07-07,Its was a great experience,None
1629,noman 666,5,2023-04-08,Great hockey,None
1630,Dante Bucci,5,2020-07-07,Great place to watch hockey,None
1631,Ross Mckinnon,4,2019-07-08,Staff are very pleasant  and the mise au jeu resto was excellent .waiter Francois was great.,None
1632,Gab F,5,2022-11-09,Corporate event. Great place.,None
1633,Carl Normand,4,2016-07-08,Excellent Game. Concessions were not too busy and the security staff was very professional,None
1634,贵在坚持,4,2017-07-08,Food is expensive here. Public transit is convenient by subway. No worries for cold weather.,None
1635,Eric Bellissimo,5,2019-07-08,Section 112 row A WWE show,None
1636,chantal brunelle,1,2019-07-08,Security was great but food courts need better management. Customer service was very poor.,None
1637,David Lussier,4,2022-10-10,Not enough good places to eat and expensive,None
1638,Ian Saunders,5,2019-07-08,Always a first rate experience. Saturday night Habs games are always magical!,None
1639,Peter Gilbert,5,2019-07-08,Always love watching games at the Bell  Centre. Great facility and awesome city.,None
1640,Ziyaad D,5,2017-07-08,"Always a great experience going to Bell Center for either sport events, concerts or even Cirque du Soleil!",None
1641,Marin Yvon-Maze,3,2022-10-10,"Sadly, sound is still terrible for concerts.",None
1642,Bradley Schmits,5,2022-07-07,First concert since covid GENESIS WAS AMAZING.,None
1643,Hugues Terrien,4,2016-07-08,Good venue. The concerts usually have too much bass though,None
1644,Ian Létourneau,4,2019-07-08,Always a lot of fun to go to the Bell Center even though food is very expensive (25$ for a popcorn a hot dog and a drink).,None
1645,David Barron,5,2017-07-08,Great venue.  Easy to access.  Nice displays on history of team.,None
1646,Greg Piggins,5,2017-07-08,Home of the Greatest Hockey franchise in the World!,None
1647,Tracey McCurdy,5,2020-07-07,Great fans.,None
1648,Caro,4,2020-07-07,It is a great place but beer is so expensive and food option is horrible,None
1649,Slavek Zikovsky,5,2022-07-07,The Canadians are having difficulty but I am sure it will be better with Martin St-Louis.,None
1650,Daniel Trepanier,5,2023-01-08,A+,None
1651,AVoz Montreal,4,2023-03-09,Love the ambiente,None
1652,jason .p,5,2019-07-08,Great experience at bell center but security is a little bit too tight but i guess its a good thing,None
1653,Thomas Abthorpe,4,2017-07-08,"This is the home of the iconic Montreal Canadiens, the history of the team is proudly on display outside, and great exhibits on the inside.",None
1654,JF Boudriau,5,2020-07-07,Hockey in this place is INSANE,None
1655,Rafael Mantovani,5,2023-01-08,very good views,None
1656,Francois Turbide,2,2015-07-09,"I went to see a rock show at the Bell Center and nearly had to have a 2nd mortgage on my home to buy me a drink, a hot-dog and a chip... 30$, what a scam!!!",None
1657,Remi Amara Perez,5,2019-07-08,It was fantastic !! The arena is big,None
1658,Cícero Souza,5,2019-07-08,"Interesting sight in Montreal! Beautiful, with good signage and modern. It worth going there to see.",None
1659,Simo Vilmunen,5,2020-07-07,What can you say.. Nice place to see some hockey history during summer!,None
1660,Ipsita Mohanty,4,2019-07-08,I went to see Cirque du Soleil and the staff were helpful to answer any query and place is very well maintained.,None
1661,Sylvain Laperriere,5,2019-07-08,The best place ever for Hockey! Loved it. I ate popcorn with my bro!,None
1662,Cap Gun,4,2022-11-09,It's the Habs home what else can I say.,None
1663,Jason B.,5,2019-07-08,It's an NHL arena.  Fantastic venue.....but only when the Leafs are in the building.,None
1664,Melanie Bergsma,5,2019-07-08,Great Night @bellcentre #gohabsgo,None
1665,Papi Young,1,2020-07-07,The cost...no real hockey fans...giant screen bigger attraction than game....posers only,None
1666,Jérémie Lacasse,4,2018-07-08,"Great place to see a show, sound was great. Parking was a bit difficult",None
1667,Dan T,4,2019-07-08,Always family fun at the Montreal Canadiens.  Food or drinks are expensive but show is worth it,None
1668,Andrew,5,2018-07-08,Great vibe and usually the only place to view the biggest shows in town,None
1669,Gino Madrigrano,4,2022-07-07,Excellent show helpful staff great experience,None
