ID,Reviewer,Rating,Review Time,Review Content,Owner Response
190,Jean-François Viens,5,2021-07-06,"Je ne sais par où commencer. Tout au long de ma carrière d’enseignant et de musicien, la famille  Twigg ont été une partie importante de mon évolution. Ils se sont toujours souciés du développement de la musique à tous les niveaux au Québec. Grace à leurs supports et leurs implications, la musique a fait un bon exponentiel et a mis le Québec a l’avant plan au niveau national. Chaque membre de l’équipe nous fait sentir comme si nous étions un membre de la famille!! Merci pour tout!!",Wow quel superbe témoignage ! C'est un honneur d'avoir été présent dans votre carrière. Merci pour ces mots touchants et pour votre confiance
191,Frédérique Drolet,5,2021-07-06,"Service impeccable, cordial et ultra rapide! J'ai eu un retour d'appel dans la journée et le suivi a été fait pour la commande... et 3 jours plus tard j'avais mon tambour livré chez moi! Merci beaucoup!","Wow quelle superbe évaluation ! Merci pour votre commentaire Frédérique, nous sommes contents de savoir que vous avez eu le service que vous méritez dans notre boutique et nous espérons que vous n'hésiterez pas à faire appel à nous pour tous vos besoins en matière d'instruments de musique."
192,Annik Dupras,5,2022-07-06,"Toujours excellent service! Très compétents et flexibles. Mon magasin depuis 40ans! Achat flûtes, trompette, euphonium",None
193,Michel Ethier,5,2019-07-07,"C'est Maurice Twigg qui m'a vendu mon premier saxophone Selmer en 1967. À cette époque la boutique n'était qu'un petit atelier de réparation d'instruments à vent au milieu de la ruelle St-Sacrement. Daniel et Pascal n'étaient que des bambins qui essayaient d'aider leur papa...sans trop lui nuire...Aujourd'hui ils sont, avec leurs enfants, à la tête d'une entreprise familiale d'envergure où le service est personnalisé, les produits offerts sont variés et de très grandes qualités. De plus, à l'atelier de réparation, des techniciennes et techniciens professionnels et efficaces s'occupent de vos instruments. Je suis toujours client après plus de 50 ans et vous recommande Twigg Musique sans hésitation.",Merci pour votre témoignage et pour cette évaluation ! Nous sommes heureux de vous compter parmis nos clients !
194,Jean Francois Dupuis,5,2022-08-10,"Wow, ma fille a acheter son premier trombone et on a eu un service exceptionnel. Je conseil cette endroit. Merci",None
195,Francois Couturier,5,2021-07-06,"On y a toujours un bon service, ils s'impliquent dans les ensembles musicaux du Québec et à faire rayonner la musique dans les écoles. On y a fait réparer plusieurs de nos instruments et avons toujours été satisfaits! Merci à l'équipe Twigg!",Merci pour votre message François ! Vos mots font extrêmement plaisir à lire. Merci à vous d'avoir pris de votre temps pour nous recommander - De toute l'équipe !
196,Pascale Marois,5,2020-07-06,Excellent service! On m’a bien conseillée sur l’achat d’une flûte convenant à mon niveau. Personnel très gentil. J’y fais affaire depuis 20 ans et je suis toujours satisfaite lorsque j’y vais.,Merci pour votre évaluation ! Nous sommes chanceux de vous compter parmis nos clients et nous espérons vous voir bientôt en magasin !
197,SYLVAIN LEGAULT,5,2022-07-06,"Twigg fait partie de mon parcours musical depuis 1978, c'est tout dire. Une institution à Montréal pour la vente et la réparation des instruments à vent.",Merci beaucoup Sylvain !
198,Catherine Tremblay,4,2018-07-07,"J’y suis allée pour leur grande vente d’inventaire, et les prix étaient pas croyables! J’ai pu acheté beaucoup de choses que je n’aurais pas pu me permettre avant. Par contre, il est difficile de savoir comment payer à la caisse! Certains employés sont derriere la caisse, mais me font signe d’attendre la prochaine caissière (qui était avec un client depuis 10 minutes..) donc j’ai beaucoup aimé la place, mais ce serait bien s’il était plus facile de comprendre à qui on peut payer! Ou même demander conseil!",None
199,Michele Anctil,5,2023-04-07,Excellent service et personnel très qualifié !!! Merci beaucoup 😊,None
200,Naomy Gaudet,5,2019-07-07,"best music store ever! they offered my son to try instruments, my mom tried one too and they helped us find good instruments on sale. they offer details on how to clean your instrument and tricks to keep them in good condition.
c'est le meilleur magasin de musique. ils ont offert a mon fils d'essayer des instruments, ma mere en a essayé un aussi et ils nous ont aidé a trouver des instruments qui étaient en spécial. Ils nous donnent des informations sur comment entretenir les intruments et des trucs pour les garder en bonne condition",None
201,Studio la clé,5,2021-07-06,"En tant qu’enseignant de musique au secondaire, je peux affirmer que sans la famille Twigg et son équipe, il n’y aurait plus de musique orchestrale dans nos écoles.  Les prix, le service et le professionnalisme sont exceptionnels!!",Merci tellement pour ce superbe commentaire ! C'est notre devoir d'aider les enseignants de musique et par le fait même les programmes de musique partout au Québec. Nous savons à quel point la musique est vitale pour le développement des jeunes et nous travaillons TRÈS fort (souvent dans l'ombre et lors de longues réunions) afin que ces programmes continuent ! Merci beaucoup de le souligner ici et continuez votre beau travail !
202,Bianca Gauthier-Denis,5,2019-07-07,"Nothing negative to say about this shop! Repair and cleaning service is of excellent quality and very professional! Ce magasin dispose d’une grande variété d’instruments convenant à tous les budgets et à tous les niveaux. Le service est impeccable, très courtois et peofessionnel.",None
203,Will Doucet,5,2019-07-07,"Superbe expérience, j'ai acheté ma trompette Yamaha en 2011 et mon euphonium Yamaha en 2018 chez Twigg et je les utilise encore aujourd'hui. Je recommande!!! 🎺😎 …",Merci pour votre message Will ! Nous sommes heureux de vous compter parmis nos clients et nous espérons vous voir en magasin bientôt !
204,Simon Gingras,5,2022-07-06,Mon magasin de musique favoris! Excellent pour magasiner un instrument à vent ou même le faire réparer. Très bon service des employés!,None
205,Sylvain Racine,5,2022-12-08,"Excellent service avant et après vente, personnel courtois et dévoués",None
206,Francois Lemieux,5,2022-12-08,Excellent service et le personnel prend le temps de répondre à nos questions. C’est un service personnalisé.,None
207,Nicole Pauzé,5,2022-07-06,"Très satisfaite! Service professionnel, courtois et respectueux. Très bons conseils et aucune pression.
Merci à Caroline et à Pascal.",None
208,Jean-François Guay,5,2019-07-07,"Twigg Musique est l’endroit que je choisis depuis 35 ans pour tous mes besoins musicaux. L’accueil est toujours fort chaleureux ainsi que la grande expertise des gens y œuvrant. Pour moi, Twigg Musique est l’endroit no 1 au Québec, un incontournable!",Merci pour ce message ! Nous sommes chanceux de t'avoir comme client depuis 35 ans !
209,Sylvie Allard,5,2019-07-07,"Depuis de nombreuses années, les membres de ma famille et moi-même achetons et faisons entretenir nos instruments chez Twigg. Service impeccable, attentionné et personnalisé. Au fil des ans, la ligne conductrice chez Twigg est demeurée la même et c’est pourquoi nous y retournons toujours: Professionnalisme. Bravo! Merci! Et bonne continuation Twigg Musique. Sylvie Allard (corniste OPMM)",Merci beaucoup Sylvie ! Nous apprécions énormément le temps que vous avez pris pour nous évaluer
210,Jocelyn Veilleux,5,2021-07-06,"Que ce soit pour l’achat d’un instrument ou pour leur service d'entretiens et de réparations, les employés et techniciens de Twigg Musique porterons toujours une attention particulière à nos demandes. Un incontournable à Montréal et cela autant pour les amateurs, les étudiants que pour les professionnels.",Merci pour votre superbe évaluation ! Nous apprécions tellement d'avoir le support de la communauté de musiciens professionnels à Montréal. Bonne journée et merci encore !
211,Jean-Frédéric Duplessis,5,2018-07-07,Mon expérience d'essai de trombones fût formidable. Mathieu est un excellent et dévoué conseiller. C'est agréable d'obtenir du service de la part d'un musicien qui joue le même instrument que soi!,None
212,Gilles Meunier,5,2021-07-06,"Un endroit de références pour les instruments a vent. Bon service et conseils. Grand respect des clients.
Une référence certaine.

Même si vous ne jouer pas de musique, allez y pour le plaisir de regarder.",Merci pour votre évaluation! Toute notre équipe apprécie le temps que vous avez pris pour nous recommander. Au plaisir!
213,Jean-Philippe Godard,5,2019-07-07,"Personnel cordial et très efficace! Quand tu vas chez Twigg, tu sens l'esprit de famille qui y règne et le souci d'appuyer la relève au Québec! J'y vais depuis 17 ans et c'est pas fini!",None
214,Joelle Bachand,5,2022-07-06,"Gens supers sympatiques, ont répondu à mes questions concernant la vente de mon saxophone, ils ont été d une aide certaine. Je les remercie",None
215,Louise Gnc,5,2021-07-06,"Je viens d'acheter une flûte et le service était impeccable ! Je recommande vivement ce magasin où les gens sont souriants, patients et plein de bons conseils ! Merci Twigg !","Merci pour votre évaluation Louise ! Nous sommes reconnaissants du temps que vous avez pris pour partager votre expérience vécue dans notre magasin. Si vous avez des questions pour l'entretien et la maintenance de votre instrument notre équipe est également à votre disposition, même après la vente ! Bonne journée et merci encore"
216,Eric LAPOINTE,5,2023-01-07,Super compétant ils savent bien conseiller leurs clients.,Merci beaucoup Éric ! 
217,S. Jackson,5,2019-07-07,Je fréquente le magasin depuis plus de 15 ans. L’équipe Twigg est efficace. Elle se distingue  par son expertise et son charme qu’on ne retrouve pas ailleurs!,Merci pour ce superbe message !
218,Wayne Clark,5,2023-01-07,Je suis entièrement satisfait du travail que vous avez effectué... comme toujours.,Merci Wayne ! Toujours un plaisir de vous servir !
219,Justine Morin,4,2020-07-06,"J'adore ce magasin.
Infos: Pour louer un instrument, c'est uniquement possible par carte de crédit et il faut une pièce d'identité. Sinon, il est possible de réserver d'avance.","Merci pour votre commentaire Justine ! En effet, pour louer un instrument nous avons besoin d'une carte de crédit puisque c'est le seul moyen de faire des prélèvements sécuritaires à distance lorsqu'il est temps de renouveler les contrats. Pour les clients désirants louer mais qui ne possèdent pas de carte de crédit, vous pouvez venir avec un conjoint/un membre de votre famille ou un ami qui possède une carte de crédit et qui accepte de prendre le contrat à sa charge. Vous pouvez également faire votre réservation dans le comfort de votre maison directement sur notre site web https://www.twiggmusique.com/fr/service/location/"
220,Manny Musique,5,2019-07-07,Excellent service! Entreprise familiale qui prends soin de sa clientèle. Pascal est toujours là pour me conseiller et il offre un excellent service à mes élèves.,Merci pour votre message ! Nous sommes reconnaissant que vous ayez pris le temps de nous évaluer et nous espérons vous voir en magasin bientôt !
221,David Veilleux,5,2019-07-07,"Une formidable équipe d’experts, et un inventaire convenant à tous les niveaux de musiciens. De plus, cette entreprise familiale est très engagée dans le développement des arts au Québec.",Merci pour ce super message ! Nous sommes très heureux de pouvoir soutenir la musique au Québec et nous sommes fiers de notre super équipe ! Merci pour votre soutien
222,Sébastien Balbino,5,2021-07-06,"Je suis client depuis plus de 25 ans parce que j’ai toujours eu un bon service. Une entreprise familiale qui traite ses clients comme s’ils font partie de la famille!

Je vous recommande fortement!",Wow ! Vous avez capturé EXACTEMENT notre vision d'entreprise familiale. Avec le temps beaucoup de nos clients sont devenus des amis proches et la grande famille Twigg s'est élargie ! Merci de votre confiance et merci d'avoir pris de votre temps pour nous évaluer.
223,sylvain labelle,5,2023-04-07,Service à la clientèle toujours impeccable.,"Merci Sylvain, C'est grandement apprécié !"
224,Nathalie rousseau,5,2020-07-06,"Ma 1ere visite. Pas facile de stationner. Personnel semble assez qualifié pour les clients.
Lors de ma 2e visite, j'ai constaté que le personnel est TRES sympathique , très heureux de nous servir. On ne les dérange pas!🎷👍 …","Bonjour, merci d'avoir pris le temps de nous donner une note. Nous travaillons fort à offrir un service 5 étoiles à notre clientèle. Comme nous sommes dans le centre-ville, facilement accessible par transport en commun, vous comprendrez que le problème de stationnement est hors de notre contrôle... Si outre le stationnement, vous avez été déçu de votre expérience, je vous invite à communiquer directement avec moi. mon cell 514-386-3257 Pascal Twigg"
225,Étienne Reumont-Truffier,5,2022-07-06,"Bon personnel et grande sélection pour tous les instruments à vent et guitares/basses.
Petit magasin agréable.",None
226,Christian Pineau,5,2019-07-07,Ça fait des années que je vais chez Twigg Musique pour leurs produits et leur service exceptionnels.  C’est une entreprise familiale qui m’accueille et me traite comme un membre de la famille!! Merci à toute l’équipe!!!,None
227,Marilou Bouchard,5,2021-07-06,Bon service et bons produits! J'ai acheté ma première trompette là il y a 8 ans et je viens d'acheter ma deuxième !,"Félicitations pour votre nouvelle trompette, nous espérons vous voir pour votre prochaine !"
228,Tino jr P,5,2017-07-07,Superbe expérience.  Ils ont tout. Service conseil remarquable . exceptionnellement propre comparativement à sont compétiteur sur st Antoine qui n'est pas au même niveau que Twigg,None
229,Yellow.axe256,5,2020-07-06,"Le meilleur magasin de musique,je suis un étudiant de l'école F.A.C.E et j'étais venu louer une guitare basse et je me suis fait très bien accueillir(il ma expliqué le fonctionnement d'une guitare basse )il ma aussi prescrit une feuille avec des groupes de musiciens dont je pourrais m'inspirer!J'y compte y retourner !",Merci pour votre évaluation Huisung Chung ! Nous apprécions le temps que vous avez pris pour nous noter et nous espérons vous voir en magasin très bientôt !
230,F.O. Fortin,5,2021-07-06,"Excellent produits et services, personnel qualifié et efficace. Courtoisie et expertise sont au rendez-vous pour les musiciens débutants, intermédiaires et avancés !",Merci pour ton commentaire FOF ! C'est super d'avoir de travailler avec des profs dévoués et impliqués comme toi qui font toute la différence avec les jeunes. Merci encore d'avoir pris le temps de nous noter et au plaisir de te voir bientôt !
231,water water,5,2023-03-08,Le meilleur magasin de trompettes à Montréal,Merci😃
232,Roland Ye,1,2018-07-07,"Ils ne respectent pas du tout leurs heures d'ouverture, 2h avant la fermeture officielle du magasin, celui-ci était fermé. Sans aucun affichage en ligne ou sur la porte du magasin. La moindre des choses serait d'informer les clients. Personnes ne répondaient aux téléphones non plus. Très très décevant.",None
233,Francesca Charles,2,2019-07-07,"Bon service, mais en arrivant j’ai directement demandé d’essayer un instrument et ça a été tres long et plusieurs personnes sont passées avant moi...Je trouve ça assez ordinaire de faire attendre les personnes qui viennent acheter des produits chez Twigg.",None
234,Sophie Fox,5,2022-07-06,"Super service, beaucoup d’aide de la part des employés et des magnifiques instruments de qualité.",None
235,Émilie Fiset,4,2022-07-06,"Très bon service, les employés connaissent bien les instruments et donnent de bons conseils.",None
236,Alexis Basque,5,2021-07-06,"Un incontournable dans le genre à Montréal. Entreprise familiale bien connue et établie, équipe de réparateurs avec savoir-faire et expertise de haut niveau..!","Merci Alexis pour cette superbe évaluation. Si il y a une personne à Montréal pour recommander notre service de réparation, je crois que c'est toi ! Merci de nous faire confiance pour tes instruments, c'est toujours un plaisir de te voir en magasin."
237,Straight_up_with_u follow on Ig,5,2019-07-07,"je suis allée à Twigg musique samedi le 23 nov 2018. J'ai trouvé ca vraimemt tres le fun. Tu peux essayer un instrument de musique gratuitement par exemple un sax alto, il te donne un bec et un hanche gratuitement. De plus il ya des locaux ou tu peux essayer un instrument sans temps limité. Les étudiants ont un rabais (10%) sur les petits accesoirs d'instrument.",None
238,Marc-Simon Drouin,4,2020-07-06,"Vraiment une expérience en tous points agréable.  Un service de qualité , patient, attentionné.  Vraiment on se sent entre très bonnes mains.  Merci à toute l'équipe.",Merci beaucoup pour votre commentaire ! Nous apprécions beaucoup votre support et nous sommes contents de voir que vous avez eu un bon service chez nous. En espérant vous voir bientôt en magasin !
239,David Peña,5,2022-11-08,"Timely in a time of need, we went for a repair and everything was excellent",None
240,Rose Blanche,5,2020-07-06,"Super beau magasin !  Beaucoup d'instruments  de musique  pour tout les portefeuilles  , personnel courtois et serviable.   Le paradis des musiciens !!",Bonjour Rose ! Merci beaucoup pour votre commentaire. Nous sommes ravis que vous ayez eu une bonne expérience à notre boutique.
241,Geneviève Laplante,5,2019-07-07,"Merci pour le service et le temps offert la semaine dernière.
Mon tuba est tellement confortable dans son nouvel étui en plus!",Merci pour votre message ! Nous sommes très heureux d'avoir pu vous aider à trouver un étui de tuba confortable !
242,Vincent,4,2021-07-06,"Équipe vraiment dynamique, sympa et conseille vraiment bien sur les produits. On s'y sent très à l'aise et on trouve tout ce qu'on veut !",Merci beaucoup pour votre évaluation Vincent ! Dites-nous comment nous pourrions nous améliorer pour avoir un service 5 étoiles. C'est notre grande fierté chez Twigg Musique de donner à nos clients le meilleur service de l'industrie et nous aimerions savoir ce que nous pouvons améliorer. Vous pouvez-nous écrire au info@twiggmusique.com. Merci !
243,Thomas Gaudet,5,2019-07-07,"Personnel qualifié et serviable ! Bel endroit pour acheter des instruments à vents et accessoires, surtout lors des ventes de liquidations.",None
244,Claire Mondou,5,2019-07-07,Très bon service. Vente d'instruments à vent surtout. Neuf ou usagé.   Aussi un très bon service de réparations d'instruments.,None
245,Judith Pellerin,5,2018-07-07,C'est l'endroit par excellence pour le choix des instruments à vent et pour les réparations!  Plus de 20 ans de clientelle chez eux et toujours satisfaite!,None
246,Brasil Giroux,5,2020-07-06,"Première fois pour moi et j'ai adoré .
J'ai été accompagné par Simon et je suis plus que satisfaite ! Excellent service. Merci!!",Bonjour Brasil ! Nous apprécions beaucoup votre commentaire. Merci et à bientôt !
247,Guy Brouillette,5,2022-07-06,Comment s'y retrouver devant tant de choix? En s'abandonnant au personnel dont on constate rapidement la grande compétence.,None
248,Guillaume Hétu,5,2019-07-07,Attentionné avec les clients. Travaille toujours impeccable sur mon instrument. Service scolaire de qualité !,Merci pour votre évaluation Guillaume ! Nous sommes fiers de compter sur les meilleurs réparateurs au Québec et nous sommes chanceux de vous compter comme client ! Merci pour votre support
249,Lyne Grenier,5,2021-07-06,"Je suis cliente depuis de nombreuses années et je suis toujours satisfaite. Excellent service, belle équipe. Merci!","Merci pour votre message Lyne, nous espérons que vous resterez cliente pour encore de nombreuses années. Nous apprécions le temps que vous avez pris pour nous évaluer et partager votre expérience, merci !"
250,Pascal Saint-Gelais,5,2018-07-07,La référence pour les instruments à vent à Montréal. Guitares Cordoba en vente à des prix concurrentiels. Service de réparation et accessoires.,None
251,Thierry Gauthier,5,2019-07-07,"Excellent service ! Du personnel courtois, à l'écoute et généreux de leurs conseils. Attentionné à mes demandes et respectueux de mon budget. 👍 …",None
252,Donald Ferland,5,2019-07-07,"Un service exceptionnel, des gens d’expérience qui ont à cœur le service et connaissent bien leur clientèle. Je les recommande chaleureusement.",Merci pour votre évaluation ! Nous sommes très heureux de vous compter parmis nos clients
253,Olivier Bourgeois,5,2021-07-06,"Excellent service, excellente flûte. Merci à Pascal et son équipe!",None
254,Réjean Mallette,5,2023-01-07,Comme toujours tout est parfait.,None
255,Normand Venne,4,2017-07-07,"Très belle boutique et vitrine, vraiment dommage qu’il doivent utiliser ce genre de rideau de fer lorsque il sont fermé.. ça gâche le paysage..",None
256,Stephane Duhaime,5,2020-07-06,"Quand vous allez chez Twigg Musique vous faites affaire avec des personnes sympathiques et professionnelles, je recommande fortement.",Wow quel super commentaire. Merci pour ce beau message !
257,Mathieu Renaud,5,2020-07-06,Excelent service. Ils font toujours tout pour que le client soi satisfait de son achat,Merci beaucoup pour votre évaluation !
258,Dominic Bujold,5,2019-07-07,"Premiere expérience au magasin, excellent service, et surtout merci pascal barr pour ses conseils et sa patience",None
259,kirikou2007,5,2017-07-07,Compétents et prennent le temps de donner de bon conseil sans qu'il y ait d'argent en jeu. Je conseil ce magasin pour les novices comme les initiés.,None
260,Colin Pratte,5,2019-07-07,"Une équipe accueillante, un service impeccable, de très bons conseils. J'aurais mis 6 étoiles si j'avais pu.",Merci pour votre message ! Nous espérons vous voir en magasin très bientôt et nous apprécions le temps que vous avez pris pour écrire ce message.
261,Maryse Legault,5,2021-07-06,Très bon service personnalisé et une bonne variété de produits de qualité. Je recommande!,"Merci pour votre évaluation, Maryse ! Nous apprécions beaucoup le temps que vous avez pris pour nous et nous espérons vous voir en magasin bientôt !"
262,Jean-Christophe Benoit,4,2020-07-06,Parfait pour l'achat d'instrument mais pas très bon pour les réparer,Merci d’avoir pris le temps de faire un commentaire. Nous travaillons fort à offrir la meilleure expérience client possible et je suis curieux de savoir ce qui n’a pas bien été avec votre réparation? Appelez-moi si vous avez 2 minutes. Pascal Twigg cell 514-386-3257
263,Thierry Rison,5,2022-07-06,Très beau magasin accueil  sympathique  sans pression  bon conseil,None
264,Jocelyn Menard,5,2022-12-08,Bon service et courtoisie,None
265,Nathalie Duguay,5,2019-07-07,Super service. On y a loué une trompette et fait réparer notre violon.,À votre service! :)
266,Christian Rousseau,5,2019-07-07,Tres bon service et avais multiple options excellentes dans les flutes traversière.,Merci pour votre message ! En effet nous sommes LA référence au Québec pour les instruments à vent et nous sommes aussi présents pour nos clients après l'achat de leurs instruments. Si vous avez des questions n'hésitez pas à entrer en contact avec nous et il nous fera plaisir de vous aider !
267,Abdelkader Akil,3,2019-07-07,Une place commerciale réservée pour les adeptes et les professionnels de la musique.toute les instruments de musique avec leurs accessoires.le prix est accessible .,None
268,Matthieu Grosrenaud,5,2020-07-06,Superbe accueil. Merci ! Le personnel est très compétant. Vous y trouverez votre bonheur,Merci pour votre évaluation ! Nous espérons vous revoir en magasin très bientôt
269,Tommy Désilets,1,2018-07-07,Ils ont foutu un criss de collant Twigg sur un étui valant autour de 300$. La colle ne veut plus partir.,None
270,Rémi Cormier,5,2019-07-07,Ambiance amicale trop plaisante et c’est le meilleur endroit à connaître au Canada si vous êtes joueur d’un instrument à vent!,Merci pour ton message Rémi ! C'est toujours agréable d'avoir l'appui de nos artistes Yamaha et de la relève musicale au Québec !
271,Jean-Michel Lemire,5,2021-07-06,"Les meilleurs dans le domaine à tous les niveaux. Service à la clientèle superieur!

Merci pour tout!",Merci pour votre réponse Jean-Michel ! Nous sommes tellement contents de voir que vous avez eu une bonne expérience chez nous. À bientôt !
272,Chantal Bérubé | Harmonie Vivace,5,2021-07-06,"Service impeccable et réparations rapides, malgré l'achalandage dû à la covid. Merci beaucoup!",Merci beaucoup pour votre commentaire. Malgré la COVID nous travaillons très fort pour donner un service impeccable et rapide à nos clients. Nous apprécions le temps que vous avez pris pour partager votre expérience. Merci encore !
273,Isa McI,5,2019-07-07,"Bien, service courtois, salle pour essayer l'instrument, bon choix d'instruments","Merci beaucoup de votre beau commentaire, nous apprécions beaucoup!!"
274,Ambroise Debret,5,2017-07-07,"Excellent personnel qui m'a offert une réparation gratuite, rare de nos jours!",None
275,Gabriel de Fombelle,5,2020-07-06,"Le spécialiste des cuivres, le magasin est magnifique et le staff très accueillant",Merci beaucoup pour ce message Gabriel ! Nous apprécions le temps que vous avez pris pour nous donner une si bonne évaluatation
276,Julie Harnois,5,2017-07-07,Placage or d'embouchures et de flutes,None
277,William,5,2019-07-07,Excellent service! J'y ais trouvé mon bonheur et eu réponse à mes questions!,None
278,Daniel Aussant,5,2022-12-08,Toujours un excellent service,None
279,Felicien Souka,5,2022-07-06,Service impécable. Professionalisme sans reproche.,None
280,Diane Marotte,5,2022-07-06,Ils sont très professionnels et à l'écoute du client,"Merci beaucoup pour votre évaluation, Diane !"
281,Denis Falardeau,5,2021-07-06,Excellente job de réparation par P-O Duceppe sur ma Bb!,Merci pour votre évaluation ! Nous sommes fiers d'avoir une équipe de réparation solide et compétente
282,david santerre,5,2020-07-06,"Temps de pandémie, boutique fermée, urgence: on a trouvé une solution simple pour dépanner en un instant!","Merci beaucoup pour votre commentaire, David ! Malgré la pandémie et notre personnel très réduit nous travaillons sans relâche afin d'offrir le meilleur service possible."
283,Stéphane Vasseur,5,2020-07-06,Grand choix d'instruments à vent et accessoires et de bon conseils.,Merci pour votre message Stéphane ! Nous apprécions votre commentaire et nous espérons vous voir bientôt en magasin.
284,Francois Laprade,5,2022-07-06,Service professionnel et excellent conseillé,None
285,Marianne Siskind,5,2017-07-07,Des bons conseils et prennent le temps de nous aider à choisir. Beaucoup de choix d'instruments.,None
286,Sylvie Fournier,5,2019-07-07,"Belle gang, bon service, dynamique, investi, n’hésitez pas à les rencontrer",Merci pour votre message Sylvie ! Nous sommes fiers d'avoir LA meilleure équipe chez Twigg Musique et nous sommes heureux que vous avez eu un bon service chez nous !
287,Sophie Legault,5,2023-06-06,Service attentionné et choix impressionnant!!!,Merci beaucoup Sophie !🥰
288,Marianne Gauvin,5,2022-07-06,Meilleur magasin de musique au Québec,None
289,Tommy Doucet,5,2022-07-06,Ils ont sut répondre à mes questions et mes attentes.,None
290,xiaojian ma,4,2017-07-07,"A wind instrument shop that provides repairs, but the price is a bit expensive",None
291,Pierre B,5,2020-07-06,Plus que des pro aidant honnète et très humain merci à vous tous,Merci pour votre message Pierre ! Nous sommes très heureux que vous ayez aimé votre service chez Twigg Musique !
292,Nicolas Rodrigue,5,2020-07-06,Personnel très qualifié. Beau magasin.,Merci pour votre commentaire Nicolas ! Nous sommes heureux d'avoir pu vous aider.
293,Christian Beaucher,5,2021-07-06,"Service courtois, souriant,  et impeccable!","Merci pour ce superbe commentaire, Christian ! Au plaisir"
294,Étienne Desfossés,5,2019-07-07,"Excellente entreprise, familiale et un fleuron québécois!",Merci beaucoup pour votre message ! Nous sommes très contents de vous compter parmis nos clients et espérons vous voir en magasin très bientôt !
295,Olivier Lévesque,5,2019-07-07,Excellent service! Client depuis 14 ans!,Merci pour votre message Olivier ! Nous espérons vous garder comme client au moins pour 14 ans encore !
296,Émilie Fortin,5,2021-07-06,"Super service, supers employés.es :D",Merci pour ton évaluation Émilie!  Au plaisir de te voir en magasin
297,Annie Dominique,5,2019-07-07,Toujours un très bon service. Merci!,Merci beaucoup Annie !
298,Yannick Giroux,5,2020-07-06,Excellent service. Des professionnels de la musique.,Bonjour Yannick ! Merci pour votre évaluation. Nous sommes vraiment heureux de voir que vous avez eu un bon service et nous espérons vous voir très bientôt !
299,André Thouin,5,2019-07-07,Toujours un très bon service et des bons conseils.,None
300,Isabelle Lipp,5,2020-07-06,"Très bon service et bons conseils, merci!",Merci à vous pour cette évaluation !
301,Anne Bathalon,5,2020-07-06,Les employés sont extrêmement gentils et patients!,Bonjour Anne ! Merci pour ton commentaire. En effet notre est équipe est là pour aider nos clients musiciens amateurs et professionnels ! N'hésite pas si tu as d'autres questions
302,Louis-Philippe Arsenault,5,2019-07-07,"Bon service, rapide et courtois!",None
303,Marie-Ève Robillard,5,2022-07-06,Toujours un service exceptionnel!,None
304,Andréanne Beaulieu,1,2018-07-07,"Impossible d'avoir une réponse par Internet, personne ne répond à ses courriels :(",None
305,pat let,5,2021-07-06,Service vip pour tout le monde.,Merci beaucoup pour l'évaluation!
306,Caroline Guérard,5,2020-07-06,C'est LA place pour les instruments à vent!,Merci pour votre commentaire ! C'est très apprécié
307,Alexandre Bergeron,5,2017-07-07,On a réparé ma trompette en moins de 24h!,None
308,Elisabeth Tavares-Lemay,5,2021-07-06,Merci à l'équipe dévouée de réparation!,Merci Elisabeth !
309,Maxence Godefroid,5,2017-07-07,Grand choix d'instruments !,None
310,Marc M,5,2019-07-07,Très bon service et plusieurs choix,None
311,steve anglionin,5,2022-09-09,Pour les soufflants...the place,None
312,Andre R,5,2021-07-06,Produits et service à la clientèle impeccables,Merci du fond du coeur d'avoir pris le temps de nous recommander!
313,Bernard Daigle,5,2021-07-06,Très bon service.,"Merci pour ce 5 étoiles ! En tant de pandémie, des petits gestes comme celui-ci font toute la différence et nous sommes reconnaissants que vous ayez pris de votre temps pour nous noter. Merci milles fois !"
314,Laurent Méthot,5,2019-07-07,Service rapide et courtois .Merci.,Merci pour votre évaluation Laurent ! Nous sommes heureux de savoir que vous avez eu un bon service chez nous et nous espérons vous voir en magasin bientôt !
315,Stéphanie Bouchard,5,2019-07-07,Service efficace et professionnel!,None
316,Raymond Beauregard-Casavant,5,2020-07-06,Super service personnalisé et courtois,Merci pour votre évaluation et votre commentaire ! Nous sommes contents de savoir que vous avez eu le service que vous méritez chez Twigg Musique !
317,Daniel Gilbert Astudillo,5,2020-07-06,Excellent magasin de musique,Merci beaucoup pour votre commentaire ! C'est très apprécié et nous espérons vous voir bientôt en magasin !
318,René Gingras,5,2019-07-07,Toujours un excellent service!,None
319,Michaël M. Savard,5,2018-07-07,Un classique pour les musiciens jouant des vents.,None
320,Jesus Yusuf Isa Cuevas,5,2020-07-06,Excellent atention.,None
321,Sherline Descolline,5,2020-07-06,Belle accueil  et bon service,Merci pour votre message Sherline nous apprécions votre commentaire !
322,Olirand Phagny,5,2023-01-07,Merveilleux!,None
323,OC,5,2019-07-07,Equipe super sympa !,Merci pour votre message ! Twigg Musique a définitivement la meilleure équipe en ville !
324,Alain Lessard,5,2019-07-07,Bon service merci,None
325,Jacques Lemay,5,2022-10-09,Accueil proffessionnel,None
326,Alain Turgeon,5,2020-07-06,Excellent luthier,Merci pour votre commentaire ! Nous apprécions le temps que vous avez pris pour nous noter.
327,Daniel Tremblay,5,2019-07-07,Super bon service,Merci pour votre évaluation 5 étoiles ! Nous apprécions énormément le temps que vous prenez pour nous !
