ID,Reviewer,Rating,Review Time,Review Content,Owner Response
315,Jessica Aurelie,5,2022-07-07,"C'est toujours bien d'avoir une place tranquille où aller. On lit,  on imprime et on est confortable. Il y a toujours quelqu'un pour nous répondre. Carte facile à faire avec une preuve d'adresse et deux pièces avec photos. Facile de se diriger dans l'immeuble. N'oubliez pas de regarder les horaires avant d'aller.",❤️
316,Priya Patel,5,2022-07-07,"Je suis très satisfaite du vaste choix de livres et documentaires disponibles autant en français qu'en anglais. (C'est possible de trouver presque n'importe quel livre qu'on cherche...) La bibliothèque a un très beau décor de l'extérieur à l'intérieur. Un classique! C'est toujours un plaisir pour moi d'y passer lorsque nécessaire. De plus, elle est accessible via le métro Berri-Uqam et/ou à la sortie extérieure du métro Berri-Uqam, et ceci me motive facilement à aller emprunter des livres à cette bibliothèque. J'ai toujours eu un service chaleureux des employés, donc tout s'est toujours bien passé pour moi.

Attention: Je ne peux pas fournir de commentaire sur le bruit et/ou le silence car je n'ai jamais passé des heures consécutives à cette bibliothèque. Je ne fais qu'emprunter et retourner mes livres, et ce processus se fait très rapidement.",Un grand merci pour votre message!
317,Youssra Bn.,5,2023-04-08,"Endroit parfait, organisé, propre, belle sélection de livres et espaces adapté pour étudier",None
318,Marco Battista,2,2022-12-09,"Bibliothèque la moins silencieuse dont j’ai pu faire l’expérience. À éviter pour étudier sérieusement, plutôt pour emprunter quelques documents sans trop s’attarder.",None
319,Veronica V.,2,2022-07-07,"C’est déplorable. Ce bel endroit tranquille est un lieu pour tout le monde mais il y a des limites!! Les sans-abris entrent alors qu’il y a des gardes de sécurité qui contrôlent l’entrée principale. C’est dégoûtant, ne respectent en rien le port du masque et empestent les alentours. Il y avait un moment donné que l’accès était défendu aux personnes itinérantes parce qu’elles s’installent sur une chaise et commencent à dormir. Après ça on comprend d’où viennent les punaises de lit.","Bonjour!
La Grande Bibliothèque est un lieu inclusif, ouvert à tous. Bien sûr, chaque usager doit se conformer au code de conduite (https://www.banq.qc.ca/a_propos_banq/mission_lois_reglements/lois_reglements_politiques/autres_documents/code_responsabilite_usagers/index.html ) et aux mesures sanitaires préventives (https://www.banq.qc.ca/a_propos_banq/salle_de_presse/nouvelles/nouvelle.html?n_id=62a5338b-3b34-4269-995f-35c5f1538c12 ). Nos équipes sur place s’assurent d’intervenir et de faire respecter ces règles.

Si vous désirez obtenir un suivi personnalisé concernant une situation précise que vous avez vécue, voici toutes les informations pour joindre directement notre service aux usagers : https://www.banq.qc.ca/formulaires/commentaires/index.html .

Nous vous souhaitons une bonne journée!"
320,Mathieu Canuel,4,2022-07-07,"Vraiment un bel endroit et une variété de documents impressionante. Cependant, les heures d'ouverture font vraiment pitié pour une bibliothèque nationale. Elle devrait être ouvert 7 jour sur 7 et au moins 18h par jour, mais c'est loin d'être le cas...",None
321,Sam aritha,5,2023-06-16,Ma meilleur place pour diminuer le stress de vie comme je rentre dans la bule de paix,None
322,n doduc,5,2022-12-09,"La meilleure et de très loin de toutes les bibliothèques des pays francophones : richesse des fonds, disponibilité, accès, confort, service...",Merci beaucoup pour votre message!
323,Ian Oliveri,5,2021-07-07,"Quelle magnifique bibliothèque!! Je peux y passer une journée entière. Livres à profusion, postes de travail, recoins tranquilles, fauteuils, petit café excellent au rez-de-chaussée (ouvert hors temps Covid), grande sélection de journaux et de magazines, sans compter la secrète section des archives... Ses grands escaliers centraux et les géantes baies vitrées ouvrent l'espace... jusqu'à ouvrir nos esprits :-) Un de mes endroits préférés de tout Montréal!",None
324,Mei Ozeki,4,2022-07-07,"C'est une biblio où j'aime bien parce qu'il y a des DVDs du Studio Ghibli.
It's a fun library with a good-looking atrium and glass walls, and a collection of books. Locals pass by, so even tourists should stop by at least once. It is especially convenient in winter because you can enter the library without leaving the metro.

Ghibli's works (in French) are also available, so it's heaven for language learners.",None
325,Frederic Millet,5,2023-04-08,"Très complète, avec de nombreuses activités, et une magnifique architecture.",None
326,Alec K,5,2022-07-07,"Je viens de découvrir mon nouveau lieu d'étude #1. Les étages sont dédiés davantage à l'étude et/où la lecture. Le rez-de-chaussée est bruyant étant donné les entrées et les sorties. Le personnel est respectueux et répond aux questions avec plaisir. D'ailleurs, la quantité d'ouvrage dispersée à travers l'établissement est assez impressionnante.",None
327,Jota cora,1,2023-04-08,"punaises de LIT SUR LES CHAISES ET SOFA FAITES ATTENTION , les 2 fois ou jy suis aller j'en ai ramener ala maison avec moi",None
328,Copper Lapis Lazuli,5,2022-07-07,"Meilleur endroit pour louer des livres et chercher de l’information sur des sujets précis. En plus, le coût pour devenir membre est super abordable pour l’accès à tous les services que la BANQ peut offrir. Le bâtiment est propre et extrêmement moderne ce qu’est un grand plus.",None
329,Avis Google,1,2022-07-07,"Venir à cette bibliothèque est pire que passer la sécurité dans un aéroport. En 20 minutes la sécurité est passé 4 fois verifier si j'avais mon masque et engueler un homme âgé qui ajustait son masque.
Impossible d'être concentrer dans nos travaux si je me sens constament surveillé. Ils ne sont même pas crissement discrêt.
Dernière fois que je viens icite.",None
330,Alain St-Laurent,2,2022-07-07,"Bibliothèque EXTRÊMEMENT BRUYANTE. Utilisation du Cellulaire permise ainsi que du travail en équipe. L'utilisation d'écouteurs qui émettent du son extérieurement est aussi toléré. Pour un travail paisible, ALLEZ plutôt à l'une des multiples bibliothèques de Montréal, où là, c'est tranquille.","Bonjour Alain!
Nous regrettons que votre récente visite à la Grande Bibliothèque n’ait pas été agréable. La présence d’un très grand nombre de personnes dans l’édifice de la Grande Bibliothèque contribue à hausser le niveau sonore.

Certains endroits de la bibliothèque sont plus silencieux, entre autres les terrasses de lecture du niveau 2 et 3. Ces étages sont ouverts les mardis, mercredis, jeudis et vendredis soirs, mais pas les samedis et dimanches soirs.

Soyez assuré que cette problématique nous préoccupe et que nous cherchons à l’améliorer.

Nous invitons les visiteurs à respecter le Code de conduite des usagers, dans lequel nous leur demandons de maintenir une ambiance calme et agréable. C’est pourquoi nous sensibilisons régulièrement les usagers et les membres du personnel de Bibliothèque et Archives nationales du Québec à la question du bruit. Chaque usager est tenu de respecter le code. Si vous constatez certains comportements inappropriés de la part d’usagers, nous vous invitons à signaler aux employés du comptoir de services ou du Service de sécurité toute situation qui, selon vous, requiert une intervention. Nous rappellerons au personnel et aux agents de sécurité l’importance d’intervenir lorsque de telles situations sont portées à leur attention. Pour lire le Code : https://www.banq.qc.ca/a_propos_banq/mission_lois_reglements/lois_reglements_politiques/autres_documents/code_responsabilite_usagers/index.html?language_id=3

Nous vous souhaitons une très bonne journée!"
