ID,Reviewer,Rating,Review Time,Review Content,Owner Response
155,Sheila Sedinger,3,2017-07-07,Food is OK.  Very few options for people that only eat white meat. Pouting and fries are really yummy. I don't like the plating of things tho. That for me makes the experience less pleasant.,None
156,Alessandro,5,2018-07-07,This place is great the food is amazing awesome. Best place around as good has burger De Ville,None
157,Mr Nguyen,5,2023-06-22,Great food!,None
158,Conan Moody,3,2022-07-06,"Decent food, nothing special, over priced for what you get",None
159,Ève Des Roches,3,2019-07-07,"Good food, but more than average service. The restaurant was empty, but there were mistakes in our order and we had to wait a while until we got our mayo and no water was offered to us.",None
160,Sam,3,2021-07-06,Take out order Friday evening.The french fries were not cooked boiled/properly.The Buck burger was delicious.,None
161,Patrick Lortie,4,2018-07-07,Amazing food but was a little disappointed when it came wrapped and literally thrown on the table for you to eat like a dog. Maybe the waitress was having a bad day but I didn't feel all that welcome.,None
162,Leah M,2,2018-07-07,"Small fries portion and the sliced capicolo, or whatever the deli meat was on the buck burger,  had a silver tinge and tasted bad. Not fresh at all. Overall the trio is overpriced and the portions are small.",None
163,Michael Di Mauro (Infested Zealot),4,2020-07-06,Amazing authentic burgers. I've been eating there since I was a kid. A bit on the expensive side but worth it,None
164,R,2,2017-07-07,"Fast and good burgers and poutine. The buns are upside down, it's their thing. There are TVs playing hockey games and other sports channels. You can sit wherever you want when coming in.",None
165,Mairin Hicks,1,2019-07-07,"Good is ok. They make mistakes all the time once they gave me credit for what I ordered then when they delivered it , it took two hrs where normally they take 15 min when I called they were extremely rude never again terrible service ok food",None
166,Viviane Bonneau,5,2017-07-07,Super tasty fresh burgers and quick service. Love reading all the articles on the walls about the history of this place. Must visit again!,None
167,Yellow Pearl,3,2022-09-09,"Food is mid, coke was nasty and the service was subpar. Will not be coming again.",None
168,glen dolhan,5,2018-07-07,This Montreal institution specializes in the Greatest hamburgers since 1929. good service and so delicious. Many Hockey pictures on the wall.,None
169,Flavio Vasquez,5,2019-07-07,Awesome family burger place. We can feel the history and the food tastes so good! A must try!,None
170,Miguel Méndez,4,2018-07-07,"Looking for a burger in Canada? Go to Dilallo. Nice meat, vegetarian options and comfortable place. At least, for a once in a lifetime attendance, is not a bad call.",None
171,Vg G,4,2018-07-07,Nice place to eat and friendly staff.,None
172,Adam St-Laurent,5,2018-07-07,Classic Montreal staple right here. Nobody can beat the classic Buck Burger. Love the sports decor inside. They also serve beer. GO NOW!,None
173,Nathan,4,2020-07-06,"Good food, nice atmosphere. Beats waiting in line for your order number to be called and honestly here might be faster to get said food",None
174,adam rulli,5,2019-07-07,The best burgers in Montreal. The Buck burger is packed with flavor and the beef patties are cooked to perfection. Cozy place to eat.,None
175,Jeff Rogerson,5,2017-07-07,A really good burger spot unique to the Montreal area. The featured burger includes their own home made hot peppers and capricole.,None
176,Matheson Walker,5,2019-07-07,"Greatest burger you will ever have, bar none and not that expensive at all. Been coming here since I was like 4 and I'm never gonna stop",None
177,Geoff Jensen,5,2022-07-06,Incredible burgers from a classic location.  The memorabilia on the walls really tells a story!,None
178,Veronique “BettyV” LB,4,2021-07-06,"Good greasy food, perfect for a late night snack. If you want easy, cheap and a good poutine, you've found the right place.",None
179,Suzanne Gauthier,5,2022-07-06,"If you feel like eating a REAL hamburger, that's THE place !",None
180,Marc Venne,4,2018-07-07,"Nice casual burger joint with some good choices for burgers and a decent poutine. Prices are reasonable, and there is plenty of room for seating.",None
181,Yuzo,5,2019-07-07,Classic place of my childhood. The burger are homemade and so are the fries and onions rings. A must go for Authentic experience!,None
182,Greg Palardy,4,2021-07-06,"Awesome juicy burgers, fries and onion rings. Had the double and was way full!!",None
183,Golnar NSK,4,2019-07-07,"Great quality, cozy place to sit with family and enjoy your food. Their poutine is one of the best I have tried in Quebec.",None
184,Amy Campanella,3,2019-07-07,"Food is decent, service is quick. Just dont go here if you're looking for ambiance, it's a no frills kind of joint.",None
185,David Chiasson,5,2017-07-07,I have been eating here for the past 21 years and it is still as good as it was. You can't find a better hamburger anywhere else.,None
186,Big Bear,4,2018-07-07,"Delicious burger and quick service, the place is coussy and a great amount of history since they open the family business",None
187,Jean-René Viau,5,2019-07-07,Awesome burgers one of the 2 best places in Montreal especially the cheeseburgers my suggestion have them with double sauce,None
188,Robert Boudreau,1,2017-07-07,Been eating there for more then 40 years an I was so disappointed with there Buck burger today this the second time this has happened buck burger soggy bun was so wet since they changed owners place is starting to go down hill will not go …,None
189,Sherrie Savard,5,2021-07-06,"Best place for burgers , went there when we were dating 36 yrs ago , burgers are still the best,",None
190,Kenneth Clarke,5,2023-02-06,Great cheap burger and fries,None
191,enrique poirier,4,2019-07-07,"Good service, great food at and affordable price. Little problem with the owner and the staff tho. Will go back!",None
192,Steven Vinetti-Huot,5,2023-05-07,The best!,Thanks Steven! We try our best to be the best!
193,Sue Mace,5,2020-07-06,"Awesome burgers, I've waited a year to be back.... Yummy🎉💕 Back next year under better circumstances I hope🤗 …",None
194,Damian Lalonde-Pulcini,5,2018-07-07,Truly a masterpiece of a hamburger. Their famous buck burger and even regular burgers are among the highest quality you will find anywhere in the city. Grazie Dilallo!,None
195,Muller Bonnet,5,2021-07-06,"What can I say about this burger? It's amazing, tender, delicious! I can go on! Price is decent👍 …",None
196,Rommel Baduy,5,2022-12-08,"delicious, good ambience, lacking on service",None
197,Ahmed Ilias BIADI-LLAH,1,2022-07-06,the worst of all restaurant. very dirty food disgusting plate. I do not recommend it,None
198,Guy Trudel,5,2021-07-06,"Excellent service was fantastic. Our waitress, Katerina, if I remember correctly, was very attentive and polite.",None
199,Sheldon Mandelker,5,2021-07-06,What i don't like about this location is the fact that they serve the del customers first and the ones standing in line in the premises have to wait an excessive amt of time. NOT fair!,None
200,Djenane Gaspard,3,2019-07-07,"Nice atmosphere. Took a steak sandwich, good but i think it could've been better with a different salad in it.",None
201,Pierre Giguere,5,2017-07-07,"Cauzy family place, inexpensive, play corner for kids and TVs to watch the game.  GREAT burgers!  Amazing bang for the buck.",None
202,Alex Mukherjee,5,2019-07-07,"Buck Burger is a must have in Montreal! Fresh food, clean restaurant and great atmosphere. Also beer.",None
203,Jason El-Jurdi (Jai),4,2020-07-06,Really good burgers with a classic taste profile. Original burger diner experience and fast service.,None
204,steven vincent,4,2022-07-06,If a greasy burger is what you are looking for. You have found the right spot,None
205,Renata Yumi Nakazato,4,2019-07-07,I usually order for delivery and they are always very nice. Love the onion rings and the veggie burger.,None
206,Mathieu Galipeau,5,2019-07-07,"Real good burgers, especially the hot pepper one. This place isn't fancy but it definitely delivers on burgers.",None
207,Linda Sernick,5,2019-07-07,It was delicious  i would recommend  going there to eat i love their burgers,None
208,Dim,5,2022-07-06,Very good fish burger and the Bucks is great too!,None
209,Jaypee Lamarre,4,2018-07-07,Burger made with real ground meat. Not 1/4 inch either. It s definitely worth a visit ..,None
210,Pat M,5,2022-07-06,Great burgers..loved it!..must try!,None
211,Jason Han,1,2022-08-10,"DONT COME HERE
THE FOOD IS NOT THAT GOOD FOR THE PRICE !",None
212,Carol Francois Cadieux,5,2022-07-06,Great burgers. Love the fried pickles. A must.,None
213,Mohan sundaram,4,2022-07-06,"Nice place, friendly service. Tasty burger.",None
214,Ashley Foot,4,2018-07-07,It’s a great and spicy burger. Classic location.  Must try the buck and have it “wet”!,None
215,Petar Zigic,3,2022-07-06,"The burger was ok, and the staff seemed stressed and rushed",None
216,Farris Peter Kamel,5,2017-07-07,A Montreal Landmark. The Buck Burger is a close 2nd to smoke meat and bagels in this city. Highly recommend for tourists visiting.,None
217,Qiuyue Qin,5,2022-07-06,my favorite.,None
218,Cath Ouellet,5,2022-07-06,The food is amazing and the stuff is so friendly!,None
219,Darlene Williamson,4,2022-07-06,Their chicken burger is my favorite. My cousin loves their Buck burger.,None
220,Car Noises,5,2017-07-07,Great spicy burgers if you don't like spicy food they'll have other great food for you!,None
221,Jean-Marc Sénéchal,5,2017-07-07,Very good place for burgers and you can grab a beer too. They just renovated not too long ago,None
222,Barry Robinson,4,2021-07-06,"Great burgers, but getting to be too pricey.",None
223,Jennifer Holmes,4,2018-07-07,"Great burgers and quick service. Chairs need upgrading, they were a little wobbly.",None
224,José Rose,4,2019-07-07,"Very tasty burgers, especially when dipped. Good service.",None
225,James Robert,5,2018-07-07,Love these burgers...a must if you are in the area. I have the steamed bun ;),None
226,Pat Belec,5,2019-07-07,A wonderful old establishment you must go to if you ever have the chance. Food is wonderful.,None
227,Jess Labrie,5,2019-07-07,Good and affordable food. The burgers have a homemade taste to them.,None
228,Diane Parent,5,2019-07-07,I live up in Mont-Tremblant and every time I go to Montreal I have to stop by the delallo's for a Buck burger it's the best,None
229,Philippe St-Hilaire Roy,3,2020-07-06,"Burger taste was good, but did they diped it in grease? Also worst service",None
230,Dan Gideon,5,2022-07-06,Best fast food burger IN THE WORLD!,None
231,marc montebello,4,2018-07-07,best home style burgers in town and possibly for a wider area especially the buck which sadly is no longer $1 :-) beats 5 guys any day.,None
232,Jonathan Tao,5,2020-07-06,"Good quality burger, delicious poutine. Good service. Good experience here.",None
233,Teddy Beyba,5,2017-07-07,Service was excellent but the food! The food! So good! Especially their Buckburger!,None
234,Mixter Vandal,5,2022-11-08,The best burger in all of Quebec !!!,None
235,Fabulous Abebe,5,2021-07-06,"delicious, tender burger. Their staffs are super nice",None
236,arunprasad karunanithi,5,2022-07-06,Service is excellent and so the burgers.,None
237,Glenda Hachey,5,2022-07-06,"I always love a good buck berger and frys.
Mmmmmmmmmm!",None
238,Elias Louis Katsaros,4,2019-07-07,Serving great burgers since 1929. The buck burger is still delicious!,None
239,THE MAC,5,2018-07-07,Greatest burger joint in MTL ! This place even beats out FIVE GUYS!,None
240,Emily Ambroise,3,2018-07-07,Had to keep getting the waitresses attention and she didnt tell us  that we had to pay at the counter so we spent more time waiting around for her while she chatted to other staff members.,None
241,Stefan,4,2019-07-07,One of the few old style burger diners left in Montreal. Good burgers and not overpriced.,None
242,jessy lemieux,5,2019-07-07,The buck burger never dissapoint me always so good to eat👌👍 …,None
243,aj mckenzie,4,2019-07-07,Lovely family restaurant fairly greasy food but super delicious. And very cozy.,None
244,Papi Young,5,2020-07-06,"Have you ever had a burger here....?
Hands down the best in Montreal and the onion rings rule",None
245,mehbub issak,4,2019-07-07,In existence for many decades...it's well know for it's burgers n fries.... reasonable prices....,None
246,yvandré trudel,5,2016-07-07,I've been there once a couple years ago and to this date its still the best hamburger I've ever had,None
247,Jo-Ann Zdaniak,5,2018-07-07,This place has been around forever and is still a great place for burgers!,None
248,Odion Akhelumele,5,2021-07-06,Historical references of the restaurant is right on the wall before all visitors. Lovely.,None
249,Tania P,4,2023-04-07,Great burgers,None
250,Rami Aziz,1,2023-05-07,To avoid,"Hi Rami,

I'm sorry to hear that you had a negative experience. We take all feedback seriously and would appreciate the opportunity to learn more about what went wrong during your visit. Please feel free to reach out to us directly so that we can address your concerns and work towards providing a better experience for all of our customers in the future.
 "
251,SYED BOKHARI,5,2022-07-06,"Burgers & Onion rings are good, specially the Coors 🍻 beer. …",None
252,Sauleil Menard-Lamarre,4,2013-07-08,It's one of my favorite place for eating burgers. They make real big burgers with lot of meats and use real potatoes to make fries.,None
253,Dinu V,3,2019-07-07,As always this place is pretty good but this time the meat was really dry.,None
254,Benjamin Furlotte,5,2017-07-07,Well worth the 2hour drive fresh meat great onion rings so so good.,None
255,Jaspinder,3,2022-07-06,"Highlu rated , but they need to know their competitors quality as well.",None
256,Kevin D.,5,2020-07-06,Great place for an old fashioned burger with a glass bottle of Coke!,None
257,shahin MB,4,2020-07-06,the staff's service can be confusing here but other than that the food tastes good.,None
258,Davide,4,2018-07-07,Great food and good service. You can't go wrong.,None
259,Dave Cunningham,5,2020-07-06,Best burgers in town. Poutine is also very good.,None
260,Maxventures,5,2017-07-07,Awesome burgers and staff was courteous and polite. Would come again for burgers.,None
261,MONIQUE ROY,5,2020-07-06,Consistently good! One of the best burgers in MTL.,None
262,Natalie Di Lallo,5,2018-07-07,Best burgers hands down..... I'm a little biased but truthful.  Best poutine in Montreal!!!!,None
263,Donna Bee (Scottishgal1111),5,2021-07-06,Addictive burgers and poutine. Classic Montreal spot for your fast food cravings!,None
264,ricardo deltorto,4,2023-01-07,The place to eat a great hamburger,None
265,Edwin Budnik,5,2018-07-07,Fantastic burgers traveled 20 km for the best burger in the south west,None
266,Ruth Ben Sabat,5,2019-07-07,Buck burgers are the best but price has gone up in the last few years,None
267,Stephanie Xoxo,5,2022-08-10,Good but the prices went up,None
268,mastercedric,3,2022-07-06,i bit expensive for 3 buckburgers fries and onion ring for 32$,None
269,Gabriel Daoust-mooney,5,2022-07-06,Good food good meat god let'$ eat  ! 😂 …,None
270,Rob Ribot,4,2022-07-06,Great hamburgers and real fries 👌🍟 …,None
271,Amelia Lily Santos,3,2020-07-06,"Pretty good food, service not so much .",None
272,Michael Tolentino,5,2019-07-07,The cheeseburger was delicious and the place was quite nice as well,None
273,Jessica Duplantis,5,2018-07-07,This place is an institution. By far the best burgers you can have.,None
274,Luciano Capone,3,2021-07-06,Second time I ordered the food was cold and the poutine was soggy & dry.,None
275,Aaron Keenan,4,2017-07-07,Great burger. Prefer this location to the other on Notre-Dame,None
276,Monica Botucatu,1,2021-07-06,"Looked dirty and poor service, no one was interested in serving us, so we left and went to another place.",None
277,Alvaro Farinacci,4,2018-07-07,"It's  an Historical  Burger  place..well known  in the area, as well as at large to a certain extent, as the Burger  Original.",None
278,Joao Paulo Samara,5,2019-07-07,Five Stars Burger and Poutine the place is a local gem since 1929!,None
279,FRAZER ASTON,5,2020-07-06,Melt in your mouth fresh beef burger. I need to go back and try more👍😎 …,None
280,Benzisaq Rumzifal,5,2021-07-06,"Great setting, delicious burgers, good prices!",None
281,Nick F.,5,2022-07-06,One of my favourite burger joints in Montreal. The Buck Burger is a classic.,None
282,Hunter H.,5,2019-07-07,"The Buck burger’s nice, taste like angus beef.",None
283,Sabrina holly,5,2018-07-07,I love there hamburger stake there. It's really good.,None
284,Gary Droghini,5,2022-09-09,A delightful diner with great history.,None
285,Jessica Carr,5,2018-07-07,The veggie burger is out of this world! Excellent fries as well.,None
286,JC Sanchez,3,2017-07-07,It'd be nice to get a tray instead of placing your hamburger right on the table.,None
287,T Shong,5,2022-10-09,My buns were good,None
288,Diego García-Travesí Martínez,5,2022-10-09,"Quick service, good flavor.",None
289,wolfpacindahouse1,5,2015-07-08,"best hamburgers that you can eat, the original owners are my cousins too lol",None
290,King Sighted,5,2021-07-06,They forgot my onion rings with my food and the guy chased me down to give me the HES A LEGEND,None
291,Souchi Bar à Sushi,5,2018-07-07,Great burgers and a really good Poutine ! Thumbs up !,None
292,Jordan Farray,4,2018-07-07,"Best burgers are buck burgers, always has been always will be!!!",None
293,David Buttle,5,2020-07-06,A great place to go for a burger even Justin Trudeau stop in,None
294,tony e,5,2020-07-06,"great portions, great price, taste like heaven!",None
295,lanteri salvatore,5,2017-07-07,Awesome burgers it's all I'm gonna say,None
296,Brittany Mullins,5,2019-07-07,Really great prices for good consistent food.,None
297,Olivier Forgues,3,2022-07-06,"It used to be great, but now it's so-so. Dommage.",None
298,Sofia Bulota,5,2022-10-09,"Very good, very quick, very friendly",None
299,Paula Parent,5,2017-07-07,Best burger you can get yum yum,None
300,flavius mateus,5,2018-07-07,Amazing burgers and quick and fast service,None
301,Mathieu Laroche,5,2023-04-07,Best burgers in town!!!,None
302,Drew,5,2020-07-06,Best burgers in Montreal!!! Especially the price/quality price ratio!,None
303,Andrea Fiore,5,2017-07-07,Delicious. Fast service.  Nice decor.  Takes inetrac/credit.,None
304,Carl Compton,5,2022-07-06,There are good reasons why this place is legendary!,None
305,Tommy S,5,2020-07-06,Best burgers in city. Order them wet.,None
306,cpt sepehr,2,2022-07-06,Poor quality burger taste raw,None
307,Dominic Violi,4,2019-07-07,Awesome burgers but fries could be better,None
308,Tony Rolling,5,2018-07-07,Best Burgers in Quebec....the Buck Burger 🍔 is outstanding..... …,None
309,Cosmo Evangelista,5,2019-07-07,"Still great, same as I remember it growing up in my old niebhorhood",None
310,Marc Jreidini,5,2022-07-06,Great taste very friendly staff,None
311,Chris Williamson,5,2017-07-07,Real authentic burgers made the same way since 1929,None
312,EL,5,2019-07-07,"Amazing original big fat beef patties, old school style!",None
313,Robert Berube,5,2018-07-07,If you love burgers you need to grab a buck burger,None
314,g g,5,2017-07-07,"Great ""home made"" style burgers and fries",None
315,Andrea Munster,5,2022-07-06,Burgers.were delicious and staff was super friendly!,None
316,Shaun James McWeeney,5,2019-07-07,I hadn't had a buck burger in many years but it was still delicious.,None
317,MIX MEISTER,4,2020-07-06,"Super clean, fast service, fair price. Will go back.",None
318,Giuseppe Bellizzi,5,2021-07-06,They are the best burgers in town.,None
319,Laura Barreto,5,2019-07-07,only thing missing is some trays for the food otherwise perfect!,None
320,Ahmed Hashem,1,2021-07-06,"Asked not to add ham!, however did it almost purposely!! I don’t recommend!!!",None
321,Wambui,3,2017-07-07,"Great prices, ok burger, no plates",None
322,Michael G. M.,5,2016-07-07,Yummy hand formed burgers and excellent fries.,None
323,Cruising Primate,5,2022-07-06,"Liked the food, fast service.",None
324,bermanium bermanium,5,2020-07-06,Traditional old school burgers other best!!,None
325,Mathieu Auclair,5,2017-07-07,mmm.. mmm. one of the best burger place in Montreal.,None
326,walter kordeban,4,2018-07-07,Good burgers just been renovated,None
327,Mike Deseve,4,2022-07-06,Delicious! Brought me back to my childhood!,None
328,André Higgins,5,2017-07-07,The original and the best. Love those hamburgers.,None
329,William Gareau,5,2021-07-06,Best burger in MTL no hesitation,None
330,tony zaidi,5,2019-07-07,Best burgers.  True old school feel.,None
331,Benjamin Boutin,5,2018-07-07,Great burgers and hear onion rings.,None
332,Can Izzy,5,2022-07-06,The best chicken burger in town.,None
333,Luca M,5,2019-07-07,Best burgers in town without a doubt.,None
334,Melony Menard,5,2022-07-06,My favorite poutine in mtl.,None
335,Michel Telmosse,3,2019-07-07,Burger is good fries are very ordinary,None
336,Rocco Spumoni,5,2020-07-06,Best burgers in the hood. Buck burgers FTW!,None
337,Howard W (HDog),4,2017-07-07,Original restaurant of the chain. Newly renovated and good burgers!,None
338,William chatimer,5,2019-07-07,"nice place, good food and excellent staff",None
339,Pierre Mailhot,5,2020-07-06,Grew up on the best burgers in town,None
340,Sabrina P,4,2017-07-07,Great local burger resturant with a great history.,None
341,Alireza Ahmadian,4,2021-07-06,That is a good place for eating sandwiches.,None
342,norm edith houde,5,2022-07-06,Been going there since 1964,None
343,vicki kondylas,5,2021-07-06,DELICIOUS...Left us hungry for more...Thank You...,None
344,Stanislav Groudetski,5,2019-07-07,Always amazing burgers and onion rings,None
345,Pierre Desrochers,5,2019-07-07,"Best spicy burger
In Ville Emard",None
346,will billingham,5,2018-07-07,Best burgers around bar none,None
347,TheLeafsFan6,5,2021-07-06,Very tasty burgers and poutine!,None
348,DJ Mc Mabster,5,2018-07-07,Rediscovers my childhood years with the same great tastes...!!!,None
349,Peter Sutherland,5,2017-07-07,"Try the buck burger, it's very tasty",None
350,Dan Gideon,5,2018-07-07,"As Tina Turner would say, ""simply the best.""",None
351,Jessica Lieber,5,2020-07-06,Best in town. I've been coming for years.,None
352,Ash Lea,5,2019-07-07,Always great food and service!,None
353,Jeess Bee,5,2019-07-07,Absolutely love there buck burgers,None
354,Jon Simon,5,2018-07-07,Always perfect Buck Burger and real onion rings,None
355,Sasha M.,5,2022-09-09,So much meat in a double...,None
356,Kaia Boehm,1,2019-07-07,"Dry meat, thick onions, weird staff,... Not a good experience",None
357,Brian Rodz,1,2019-07-07,They should put people who speak English on the phone also I call they don’t speak English they hang up what a service,None
358,Viper Dc,4,2019-07-07,"Great burgers, good poutine.",None
359,Ziad Khoury,5,2022-07-06,A classic and always a sure choice for burgers and subs,None
360,Alexandra Hill,5,2018-07-07,A definite must go to for burger fans out there,None
361,Wndey Rose,5,2018-07-07,Love the bugar's a bit expensive but worth it.,None
362,Jean Franco Altuve,4,2018-07-07,"Good food, nice place",None
363,perron inc,4,2016-07-07,God food fresh meat and good price,None
364,Suzana Cindric,4,2019-07-07,"Great burger, u have to have the Dillalo burger...",None
365,N X,5,2019-07-07,Nice renovations!!  good chicken salad,None
366,Frédérik Desaulniers,5,2018-07-07,"Legendary burgers. Try the dilalo burger with ""wet bread"".",None
367,Ross Miriello,5,2020-07-06,The best burgers in town!,None
368,Jeff Sellka,5,2019-07-07,Awesome best burger in the country 😋 …,None
369,Eric Gagnon,4,2020-07-06,Good burger at great price.,None
370,Charles Lesperance,4,2017-07-07,"Solid diner, although portion size is a bit on the smaller side",None
371,Jeff Solomon,5,2022-07-06,"Good price, better food",None
372,Morgan H,2,2019-07-07,"Soggy burger :( poutine was alright , expect a lot more",None
373,Patty Morataya,5,2022-07-06,Great hamburger and onion rings,None
374,Trish “Urban Sky” Lauzon,4,2017-07-07,Burgers and onion rings are very good but its a bit expensive.,None
375,John Constantinides,5,2019-07-07,The burgers are upside down. Get it wet dip style.,None
376,Patrick Dugas,5,2016-07-07,"No fancyness, just amazing tasting burgers.",None
377,Regis Maltais,5,2020-07-06,The hamberger steak are very good,None
378,Carol AUBERTIN,5,2020-07-06,The best burgers in town,None
379,Anik S,4,2018-07-07,Great burger! A Montreal classic,None
380,Daniel Rametta,5,2022-07-06,Always a classic...yummy,None
381,Glenn Funamoto,5,2022-07-06,Still tastes great!!,None
382,peter petrucci,5,2019-07-07,Great burgers and service,None
383,tao,4,2022-07-06,"nice, hamburger is good.",None
384,Georges Claudio,4,2017-07-07,Truly original authentic burgers,None
385,Terry Broda,5,2021-07-06,"Great food, great service!",None
386,P Dubois,5,2019-07-07,Love this place! Great butgers,None
387,Andrew musano,4,2018-07-07,One of the best hamburgers around,None
388,Andrew McWhirter,5,2018-07-07,Nice place for a quick burger.,None
389,Guyun,5,2022-07-06,so good,None
390,Vipul Chauhan,5,2020-07-06,awesome tasty and good portion,None
391,Marissa L.,5,2019-07-07,Best hamburger place ever!!,None
392,Joël Hill,5,2019-07-07,My favorite burger...yummy,None
393,Michael Waked,5,2018-07-07,What a staple burger of Montreal! Dilallo burger is amazing!!!!,None
394,Belinda Blake,3,2020-07-06,Way too expensive. Not worth it anymore.,None
395,Debra Marshall,5,2018-07-07,Best burgers in the city!,None
396,Cameron Box,4,2019-07-07,Good old Montreal burger place.,None
397,Kazuo Seo,3,2017-07-07,The fries was made using old oil.,None
398,Sébastien Rondeau,4,2017-07-07,Best burger in ville-emard,None
399,Shannon Ross,5,2017-07-07,Best veggie burger in town!!!!,None
400,Raymond-Pierre Lamanque,5,2017-07-07,Best burger in mtl!,None
401,Gary Tompkins,5,2022-07-06,The best burgers!,None
402,Ronald Lord,4,2022-07-06,Great burgers and drinks,None
403,White dogg,5,2020-07-06,Omg chess burger 🍔 are amazing …,None
404,Tania B,5,2018-07-07,The best burgers in Montreal,None
405,amit saha,1,2020-07-06,fries were the worst i had ever had,None
406,Thomas Irvine,4,2022-07-06,The buck buger was good,None
407,Debra Marshall,5,2018-07-07,Best hamburgers in town!,None
408,Aramiz,5,2021-07-06,Best burgers in Verdun!,None
409,Leonard Sauve,5,2022-07-06,Great burgers,None
410,Maxime Daoust,5,2020-07-06,Better than five guys :),None
411,dan lee,5,2017-07-07,Great food great service,None
412,Allan Sonac,5,2022-07-06,The Buck Burger can't be beat!,None
413,pasquale lopriore,5,2018-07-07,Old school hamburger. Still best in town,None
414,Daniel Tremblay,5,2019-07-07,Excellent xxx wet buck burger,None
415,Johnny Evangelista,5,2016-07-07,Classic place in Montreal! You need to try this place!,None
416,Fabien Bergeron,5,2019-07-07,Best burger in town.,None
417,Thomas Mercier-Levasseur,4,2018-07-07,Buck burger for life! :p,None
418,Stefan Josef P.,5,2022-11-08,Fantastic,None
419,Sylvain Forget,3,2019-07-07,Has the best burgers,None
420,Ron Powers,5,2022-07-06,Best burger in Montreal,None
421,Andy Motter,5,2019-07-07,Love their Buckburger !,None
422,Richard Squires,5,2018-07-07,Bon burger best burger,None
423,Michael Burns,5,2020-07-06,Nothing Beats a Buck Burger 🍔 …,None
424,Teresa Gerendai,5,2022-07-06,Burger was Great!,None
425,thierry beauregard,5,2016-07-07,Best burger in town,None
426,Brian M Cox,5,2017-07-07,Great Burgers & Great Poutine!,None
427,chelsey frechette,5,2018-07-07,Best burger ever,None
428,sisto castelli,5,2019-07-07,Best Burgers in Quebec,None
429,Robert Archambault,5,2019-07-07,Best burgers in Montreal,None
430,ᓂᑯᓚ NDup,5,2016-07-07,"For the price, it's totally worth it.",None
431,Sidney Mb,4,2021-07-06,Great burgers!,None
432,Daniel Thomas,5,2018-07-07,Best burger ever,None
433,Drake moneyy,5,2021-07-06,amazing burgers here,None
434,Silva Peniro,1,2019-07-07,Staff need to go to a depression institution,None
435,Carmine Napolitano,4,2018-07-07,Nice outdoor terrase......,None
436,Aila Jane,4,2022-09-09,Delicious burgers,None
437,Robert Bowles,5,2021-07-06,Love them,None
438,Ja Roesch,5,2020-07-06,So delicious and quick.,None
439,Remo Bruna,5,2017-07-07,Great old fashioned burgers,None
440,TheLuciano50,5,2018-07-07,Same taste timeless,None
441,Mars Xu,1,2019-07-07,"cheap meals,  fatty very unhealthy.",None
442,Patrick Rochon,5,2018-07-07,Buck burger is the best,None
443,Giovanni Valentino,5,2022-07-06,Simply fantastic!,None
444,Joe Lugara,4,2018-07-07,Very good,None
445,Pierre-Mary Bien-Aimé,5,2017-07-07,Best tasting burger,None
446,Natalia Michailova,5,2017-07-07,Very good,None
447,Denis Savard,4,2012-07-08,Delivery is fast and friendly.,None
448,Alanna Cavanagh,5,2018-07-07,Best burgers in Montreal,None
449,Spiro Nikolopoulus,5,2018-07-07,Unreal burgers n fries! :),None
450,zarrizt,5,2020-07-06,Very good but expensive,None
451,Lion TV 22,4,2018-07-07,Great place for a stop.,None
452,Andre L,5,2020-07-06,The burgers and poutine out of this world,None
453,Warren Lee,5,2020-07-06,When ya gotta go... ya GOTTA go !!!,None
454,Allan Peacock,5,2022-07-06,Fantastic,None
455,Charles Émile,5,2017-07-07,Best hamburger in the world,None
456,Todd Lister,5,2019-07-07,Crave-worthy Buck Burger,None
457,Mark Zachary,5,2020-07-06,Burgers are unique.,None
458,Stéphane Ds,1,2019-07-07,Just bad,None
459,Liberina Di spaldro,5,2021-07-06,It was very good,None
460,Shawn Walklate (Fonaq),5,2020-07-06,Still just as good,None
461,Monica Milet,4,2019-07-07,Great burguer.,None
462,Darlene Lane,5,2020-07-06,BEST  HAMBURGERS  in Montreal  !!!!,None
463,Greg Palardy,4,2021-07-06,Great burgers,None
464,Giovanni Calderone,5,2020-07-06,The best,None
465,JUAN AG,5,2019-07-07,Burguer excellent!!,None
466,Jean-Carlos Lachance Caceres,5,2017-07-07,love the burger!!,None
467,Gianni Plescia,5,2016-07-07,Buck burger is a classic!,None
468,Michael Rae,5,2017-07-07,My favorite burger,None
469,Michel Beaugrand,5,2020-07-06,The best,None
470,Catherine White,5,2019-07-07,Awesome burgers!,None
471,Emile Lamontagne,5,2022-07-06,recv,None
472,Richard Thompson,5,2022-07-06,Great burger,None
473,Rouzbeh “RouzbehSed”,5,2020-07-06,Big and professional staff,None
474,Mónica Delgadillo,1,2018-07-07,It's a disgusting place!,None
475,steve dormoy,5,2022-07-06,Nice and sweet,None
476,Pompilio Fusco,5,2014-07-08,Enjoyed it very much,None
477,Diane Pilon,5,2021-07-06,Exelent,None
478,Jean Duval,5,2019-07-07,Awesome buck burgers,None
479,spin doctor,5,2019-07-07,Yummy spicy food,None
480,Lou Jarry,5,2020-07-06,Best burgers!,None
481,Andrea Downes,5,2020-07-06,Double bacon double cheeseburger 😍😍😍 …,None
482,Peace Love,5,2016-07-07,Loveeeee everything about this place !!!,None
483,Sean Jardins,5,2020-07-06,Awesome and delicious,None
